resourceNum,resourceName,resourceCat,resourceStage,consumerNum,consumerName,consumerCat,consumerStage,interaction.type,confidence,justification,incl.code,ref_num,localities,zone,habitat,MorrisHaderlie,epibiota_consumed,notes,link.ID
2078,Artedius lateralis,fish,1,2148,Ceratomyxa noblei,myxozoan,1,6,1,3,1,205,Baja California,all,pools,no,NA,NA,2093
2078,Artedius lateralis,fish,1,2148,Ceratomyxa noblei,myxozoan,1,6,1,3,1,205,California,all,pools,no,NA,NA,2093
2078,Artedius lateralis,fish,1,2148,Ceratomyxa noblei,myxozoan,1,6,2,3,1,205,Canada,all,pools,no,NA,NA,2093
2078,Artedius lateralis,fish,1,2148,Ceratomyxa noblei,myxozoan,1,6,1,3,1,205,Central California,all,pools,no,NA,NA,2093
2078,Artedius lateralis,fish,1,2148,Ceratomyxa noblei,myxozoan,1,6,2,3,1,205,"Cerros Island, Mexico",all,pools,no,NA,NA,2093
2078,Artedius lateralis,fish,1,2148,Ceratomyxa noblei,myxozoan,1,6,1,3,1,205,Gulf of California;Southern California,all,pools,no,NA,NA,2093
2078,Artedius lateralis,fish,1,2148,Ceratomyxa noblei,myxozoan,1,6,2,3,1,205,New York Aquarium,all,pools,no,NA,NA,2093
2078,Artedius lateralis,fish,1,2148,Ceratomyxa noblei,myxozoan,1,6,1,3,1,205,Northern California,all,pools,no,NA,NA,2093
2078,Artedius lateralis,fish,1,2148,Ceratomyxa noblei,myxozoan,1,6,1,3,1,205,Oregon;California,all,pools,no,NA,NA,2093
2078,Artedius lateralis,fish,1,2148,Ceratomyxa noblei,myxozoan,1,6,1,3,1,205,Pacific coast of Baja California,all,pools,no,NA,NA,2093
2078,Artedius lateralis,fish,1,2148,Ceratomyxa noblei,myxozoan,1,6,2,3,1,205,Sea of Japan,all,pools,no,NA,NA,2093
2078,Artedius lateralis,fish,1,2148,Ceratomyxa noblei,myxozoan,1,6,1,3,1,205,Southern California,all,pools,no,NA,NA,2093
2078,Artedius lateralis,fish,1,2148,Ceratomyxa noblei,myxozoan,1,6,2,3,1,205,USSR,all,pools,no,NA,NA,2093
2078,Artedius lateralis,fish,1,2148,Ceratomyxa noblei,myxozoan,1,6,2,3,1,205,USSR Pacific,all,pools,no,NA,NA,2093
2078,Artedius lateralis,fish,1,2148,Ceratomyxa noblei,myxozoan,1,6,2,3,1,205,Washington,all,pools,no,NA,NA,2093
2078,Artedius lateralis,fish,1,2148,Ceratomyxa noblei,myxozoan,1,6,2,3,1,205,"Washington, British Columbia",all,pools,no,NA,NA,2093
2078,Artedius lateralis,fish,1,2148,Ceratomyxa noblei,myxozoan,1,6,2,3,1,205,Washington;Oregon,all,pools,no,NA,NA,2093
2078,Artedius lateralis,fish,1,2148,Ceratomyxa noblei,myxozoan,1,6,2,3,1,205,Northeast Pacific,all,pools,no,NA,NA,2093
2078,Artedius lateralis,fish,1,1192,Clavella parva,copepod,1,7,3,6,1,435,,all,pools,NA,no,NA,3103
2078,Artedius lateralis,fish,1,1129,Holobomolochus spinulus,copepod,1,7,3,6,1,435,,all,pools,NA,no,NA,3083
2078,Artedius lateralis,fish,1,1193,Naobranchia occidentalis,copepod,1,7,3,6,1,435,,all,pools,NA,no,NA,3123
2078,Artedius lateralis,fish,1,2277,Sphaeromyxa lateralis,myxozoan,1,6,2,3,1,205,British Columbia,all,pools,no,NA,NA,2094
2078,Artedius lateralis,fish,1,2277,Sphaeromyxa lateralis,myxozoan,1,6,2,3,1,205,Japan,all,pools,no,NA,NA,2094
2078,Artedius lateralis,fish,1,2277,Sphaeromyxa lateralis,myxozoan,1,6,2,3,1,205,Oregon,all,pools,no,NA,NA,2094
2078,Artedius lateralis,fish,1,2277,Sphaeromyxa lateralis,myxozoan,1,6,2,3,1,205,Alaska,all,pools,no,NA,NA,2094
2078,Artedius lateralis,fish,1,2277,Sphaeromyxa lateralis,myxozoan,1,6,1,3,1,205,Baja California,all,pools,no,NA,NA,2094
2078,Artedius lateralis,fish,1,2277,Sphaeromyxa lateralis,myxozoan,1,6,1,3,1,205,California,all,pools,no,NA,NA,2094
2078,Artedius lateralis,fish,1,2277,Sphaeromyxa lateralis,myxozoan,1,6,2,3,1,205,Canada,all,pools,no,NA,NA,2094
2078,Artedius lateralis,fish,1,2277,Sphaeromyxa lateralis,myxozoan,1,6,1,3,1,205,Central California,all,pools,no,NA,NA,2094
2078,Artedius lateralis,fish,1,2277,Sphaeromyxa lateralis,myxozoan,1,6,2,3,1,205,"Cerros Island, Mexico",all,pools,no,NA,NA,2094
2078,Artedius lateralis,fish,1,2277,Sphaeromyxa lateralis,myxozoan,1,6,1,3,1,205,Gulf of California;Southern California,all,pools,no,NA,NA,2094
2078,Artedius lateralis,fish,1,2277,Sphaeromyxa lateralis,myxozoan,1,6,2,3,1,205,New York Aquarium,all,pools,no,NA,NA,2094
2078,Artedius lateralis,fish,1,2277,Sphaeromyxa lateralis,myxozoan,1,6,1,3,1,205,Northern California,all,pools,no,NA,NA,2094
2078,Artedius lateralis,fish,1,2277,Sphaeromyxa lateralis,myxozoan,1,6,1,3,1,205,Oregon;California,all,pools,no,NA,NA,2094
2078,Artedius lateralis,fish,1,2277,Sphaeromyxa lateralis,myxozoan,1,6,1,3,1,205,Pacific coast of Baja California,all,pools,no,NA,NA,2094
2078,Artedius lateralis,fish,1,2277,Sphaeromyxa lateralis,myxozoan,1,6,2,3,1,205,Sea of Japan,all,pools,no,NA,NA,2094
2078,Artedius lateralis,fish,1,2277,Sphaeromyxa lateralis,myxozoan,1,6,1,3,1,205,Southern California,all,pools,no,NA,NA,2094
2078,Artedius lateralis,fish,1,2277,Sphaeromyxa lateralis,myxozoan,1,6,2,3,1,205,USSR,all,pools,no,NA,NA,2094
2078,Artedius lateralis,fish,1,2277,Sphaeromyxa lateralis,myxozoan,1,6,2,3,1,205,USSR Pacific,all,pools,no,NA,NA,2094
2078,Artedius lateralis,fish,1,2277,Sphaeromyxa lateralis,myxozoan,1,6,2,3,1,205,Washington,all,pools,no,NA,NA,2094
2078,Artedius lateralis,fish,1,2277,Sphaeromyxa lateralis,myxozoan,1,6,2,3,1,205,"Washington, British Columbia",all,pools,no,NA,NA,2094
2078,Artedius lateralis,fish,1,2277,Sphaeromyxa lateralis,myxozoan,1,6,2,3,1,205,Washington;Oregon,all,pools,no,NA,NA,2094
2078,Artedius lateralis,fish,1,2277,Sphaeromyxa lateralis,myxozoan,1,6,2,3,1,205,Northeast Pacific,all,pools,no,NA,NA,2094
2078,Artedius lateralis,fish,1,3043,Egretta thula,bird,1,1,2,6,1,393,"Tampa Bay, FL",all,pools,no,y,NA,19772
2078,Artedius lateralis,fish,1,3043,Egretta thula,bird,1,1,3,6,2,393,"Florida;Tampa Bay, FL",all,pools,n,y,"as ""fish spp.""",19012
2078,Artedius lateralis,fish,1,3017,Larus argentatus,bird,1,1,4,"4, 5",1,414,"Mandarte Island, BC",all,pools,n,y,NA,11693
2078,Artedius lateralis,fish,1,660,Larus occidentalis,bird,1,1,4,4,1,418,"California;Alcatraz Island, CA",all,pools,n,y,"""fish""",19075
2078,Artedius lateralis,fish,1,660,Larus occidentalis,bird,1,1,4,4,1,418,"California;East Anacapa Island, CA",all,pools,n,y,"""fish""",19075
2078,Artedius lateralis,fish,1,660,Larus occidentalis,bird,1,1,4,4,1,418,"California;Moss Landing, CA",all,pools,n,y,"""fish""",19075
2078,Artedius lateralis,fish,1,660,Larus occidentalis,bird,1,1,4,4,1,418,"California;Southeast Farallon Islands, CA",all,pools,n,y,"""fish""",19075
2078,Artedius lateralis,fish,1,660,Larus occidentalis,bird,1,1,4,4,1,418,"California;Santa Barbara Island, CA",all,pools,n,y,"""fish""",19075
2102,Xiphister atropurpureus,fish,1,3019,Larus glaucescens,bird,1,1,2,6,1,392,"Kopachuck State Park, WA",all,pools,no,y,NA,19553
2102,Xiphister atropurpureus,fish,1,762,Podocotyle reflexa,trematode,1,6,2,3,1,205,British Columbia,all,pools,no,NA,NA,1978
2102,Xiphister atropurpureus,fish,1,762,Podocotyle reflexa,trematode,1,6,2,3,1,205,Japan,all,pools,no,NA,NA,1978
2102,Xiphister atropurpureus,fish,1,762,Podocotyle reflexa,trematode,1,6,2,3,1,205,Oregon,all,pools,no,NA,NA,1978
2102,Xiphister atropurpureus,fish,1,762,Podocotyle reflexa,trematode,1,6,2,3,1,205,Alaska,all,pools,no,NA,NA,1978
2102,Xiphister atropurpureus,fish,1,762,Podocotyle reflexa,trematode,1,6,1,3,1,205,Baja California,all,pools,no,NA,NA,1978
2102,Xiphister atropurpureus,fish,1,762,Podocotyle reflexa,trematode,1,6,1,3,1,205,California,all,pools,no,NA,NA,1978
2102,Xiphister atropurpureus,fish,1,762,Podocotyle reflexa,trematode,1,6,2,3,1,205,Canada,all,pools,no,NA,NA,1978
2102,Xiphister atropurpureus,fish,1,762,Podocotyle reflexa,trematode,1,6,1,3,1,205,Central California,all,pools,no,NA,NA,1978
2102,Xiphister atropurpureus,fish,1,762,Podocotyle reflexa,trematode,1,6,2,3,1,205,"Cerros Island, Mexico",all,pools,no,NA,NA,1978
2102,Xiphister atropurpureus,fish,1,762,Podocotyle reflexa,trematode,1,6,1,3,1,205,Gulf of California;Southern California,all,pools,no,NA,NA,1978
2102,Xiphister atropurpureus,fish,1,762,Podocotyle reflexa,trematode,1,6,2,3,1,205,New York Aquarium,all,pools,no,NA,NA,1978
2102,Xiphister atropurpureus,fish,1,762,Podocotyle reflexa,trematode,1,6,1,3,1,205,Northern California,all,pools,no,NA,NA,1978
2102,Xiphister atropurpureus,fish,1,762,Podocotyle reflexa,trematode,1,6,1,3,1,205,Oregon;California,all,pools,no,NA,NA,1978
2102,Xiphister atropurpureus,fish,1,762,Podocotyle reflexa,trematode,1,6,1,3,1,205,Pacific coast of Baja California,all,pools,no,NA,NA,1978
2102,Xiphister atropurpureus,fish,1,762,Podocotyle reflexa,trematode,1,6,2,3,1,205,Sea of Japan,all,pools,no,NA,NA,1978
2102,Xiphister atropurpureus,fish,1,762,Podocotyle reflexa,trematode,1,6,1,3,1,205,Southern California,all,pools,no,NA,NA,1978
2102,Xiphister atropurpureus,fish,1,762,Podocotyle reflexa,trematode,1,6,2,3,1,205,USSR,all,pools,no,NA,NA,1978
2102,Xiphister atropurpureus,fish,1,762,Podocotyle reflexa,trematode,1,6,2,3,1,205,USSR Pacific,all,pools,no,NA,NA,1978
2102,Xiphister atropurpureus,fish,1,762,Podocotyle reflexa,trematode,1,6,2,3,1,205,Washington,all,pools,no,NA,NA,1978
2102,Xiphister atropurpureus,fish,1,762,Podocotyle reflexa,trematode,1,6,2,3,1,205,"Washington, British Columbia",all,pools,no,NA,NA,1978
2102,Xiphister atropurpureus,fish,1,762,Podocotyle reflexa,trematode,1,6,2,3,1,205,Washington;Oregon,all,pools,no,NA,NA,1978
2102,Xiphister atropurpureus,fish,1,762,Podocotyle reflexa,trematode,1,6,2,3,1,205,Northeast Pacific,all,pools,no,NA,NA,1978
2102,Xiphister atropurpureus,fish,1,1264,Gnathia steveni,isopod,3,3,4,4,1,"427, 428",,all,pools,no,n,"genus Gnathia described as ""temporary parasites""",20309
2102,Xiphister atropurpureus,fish,1,717,Ardea herodias,bird,1,1,3,6,2,379,"British Columbia;Strait of Georgia, BC",all,pools,n,yes,NA,11443
2102,Xiphister atropurpureus,fish,1,733,Lepeophtheirus parviventris,copepod,1,7,2,3,1,205,British Columbia,all,pools,no,NA,NA,1975
2102,Xiphister atropurpureus,fish,1,733,Lepeophtheirus parviventris,copepod,1,7,2,3,1,205,Japan,all,pools,no,NA,NA,1975
2102,Xiphister atropurpureus,fish,1,733,Lepeophtheirus parviventris,copepod,1,7,2,3,1,205,Oregon,all,pools,no,NA,NA,1975
2102,Xiphister atropurpureus,fish,1,733,Lepeophtheirus parviventris,copepod,1,7,2,3,1,205,Alaska,all,pools,no,NA,NA,1975
2102,Xiphister atropurpureus,fish,1,733,Lepeophtheirus parviventris,copepod,1,7,1,3,1,205,Baja California,all,pools,no,NA,NA,1975
2102,Xiphister atropurpureus,fish,1,733,Lepeophtheirus parviventris,copepod,1,7,1,3,1,205,California,all,pools,no,NA,NA,1975
2102,Xiphister atropurpureus,fish,1,733,Lepeophtheirus parviventris,copepod,1,7,2,3,1,205,Canada,all,pools,no,NA,NA,1975
2102,Xiphister atropurpureus,fish,1,733,Lepeophtheirus parviventris,copepod,1,7,1,3,1,205,Central California,all,pools,no,NA,NA,1975
2102,Xiphister atropurpureus,fish,1,733,Lepeophtheirus parviventris,copepod,1,7,2,3,1,205,"Cerros Island, Mexico",all,pools,no,NA,NA,1975
2102,Xiphister atropurpureus,fish,1,733,Lepeophtheirus parviventris,copepod,1,7,1,3,1,205,Gulf of California;Southern California,all,pools,no,NA,NA,1975
2102,Xiphister atropurpureus,fish,1,733,Lepeophtheirus parviventris,copepod,1,7,2,3,1,205,New York Aquarium,all,pools,no,NA,NA,1975
2102,Xiphister atropurpureus,fish,1,733,Lepeophtheirus parviventris,copepod,1,7,1,3,1,205,Northern California,all,pools,no,NA,NA,1975
2102,Xiphister atropurpureus,fish,1,733,Lepeophtheirus parviventris,copepod,1,7,1,3,1,205,Oregon;California,all,pools,no,NA,NA,1975
2102,Xiphister atropurpureus,fish,1,733,Lepeophtheirus parviventris,copepod,1,7,1,3,1,205,Pacific coast of Baja California,all,pools,no,NA,NA,1975
2102,Xiphister atropurpureus,fish,1,733,Lepeophtheirus parviventris,copepod,1,7,2,3,1,205,Sea of Japan,all,pools,no,NA,NA,1975
2102,Xiphister atropurpureus,fish,1,733,Lepeophtheirus parviventris,copepod,1,7,1,3,1,205,Southern California,all,pools,no,NA,NA,1975
2102,Xiphister atropurpureus,fish,1,733,Lepeophtheirus parviventris,copepod,1,7,2,3,1,205,USSR,all,pools,no,NA,NA,1975
2102,Xiphister atropurpureus,fish,1,733,Lepeophtheirus parviventris,copepod,1,7,2,3,1,205,USSR Pacific,all,pools,no,NA,NA,1975
2102,Xiphister atropurpureus,fish,1,733,Lepeophtheirus parviventris,copepod,1,7,2,3,1,205,Washington,all,pools,no,NA,NA,1975
2102,Xiphister atropurpureus,fish,1,733,Lepeophtheirus parviventris,copepod,1,7,2,3,1,205,"Washington, British Columbia",all,pools,no,NA,NA,1975
2102,Xiphister atropurpureus,fish,1,733,Lepeophtheirus parviventris,copepod,1,7,2,3,1,205,Washington;Oregon,all,pools,no,NA,NA,1975
2102,Xiphister atropurpureus,fish,1,733,Lepeophtheirus parviventris,copepod,1,7,2,3,1,205,Northeast Pacific,all,pools,no,NA,NA,1975
2102,Xiphister atropurpureus,fish,1,1137,Chondracanthus pinguis,copepod,1,7,2,3,1,205,British Columbia,all,pools,no,NA,NA,1976
2102,Xiphister atropurpureus,fish,1,1137,Chondracanthus pinguis,copepod,1,7,2,3,1,205,Japan,all,pools,no,NA,NA,1976
2102,Xiphister atropurpureus,fish,1,1137,Chondracanthus pinguis,copepod,1,7,2,3,1,205,Oregon,all,pools,no,NA,NA,1976
2102,Xiphister atropurpureus,fish,1,1137,Chondracanthus pinguis,copepod,1,7,2,3,1,205,Alaska,all,pools,no,NA,NA,1976
2102,Xiphister atropurpureus,fish,1,1137,Chondracanthus pinguis,copepod,1,7,1,3,1,205,Baja California,all,pools,no,NA,NA,1976
2102,Xiphister atropurpureus,fish,1,1137,Chondracanthus pinguis,copepod,1,7,1,3,1,205,California,all,pools,no,NA,NA,1976
2102,Xiphister atropurpureus,fish,1,1137,Chondracanthus pinguis,copepod,1,7,2,3,1,205,Canada,all,pools,no,NA,NA,1976
2102,Xiphister atropurpureus,fish,1,1137,Chondracanthus pinguis,copepod,1,7,1,3,1,205,Central California,all,pools,no,NA,NA,1976
2102,Xiphister atropurpureus,fish,1,1137,Chondracanthus pinguis,copepod,1,7,2,3,1,205,"Cerros Island, Mexico",all,pools,no,NA,NA,1976
2102,Xiphister atropurpureus,fish,1,1137,Chondracanthus pinguis,copepod,1,7,1,3,1,205,Gulf of California;Southern California,all,pools,no,NA,NA,1976
2102,Xiphister atropurpureus,fish,1,1137,Chondracanthus pinguis,copepod,1,7,2,3,1,205,New York Aquarium,all,pools,no,NA,NA,1976
2102,Xiphister atropurpureus,fish,1,1137,Chondracanthus pinguis,copepod,1,7,1,3,1,205,Northern California,all,pools,no,NA,NA,1976
2102,Xiphister atropurpureus,fish,1,1137,Chondracanthus pinguis,copepod,1,7,1,3,1,205,Oregon;California,all,pools,no,NA,NA,1976
2102,Xiphister atropurpureus,fish,1,1137,Chondracanthus pinguis,copepod,1,7,1,3,1,205,Pacific coast of Baja California,all,pools,no,NA,NA,1976
2102,Xiphister atropurpureus,fish,1,1137,Chondracanthus pinguis,copepod,1,7,2,3,1,205,Sea of Japan,all,pools,no,NA,NA,1976
2102,Xiphister atropurpureus,fish,1,1137,Chondracanthus pinguis,copepod,1,7,1,3,1,205,Southern California,all,pools,no,NA,NA,1976
2102,Xiphister atropurpureus,fish,1,1137,Chondracanthus pinguis,copepod,1,7,2,3,1,205,USSR,all,pools,no,NA,NA,1976
2102,Xiphister atropurpureus,fish,1,1137,Chondracanthus pinguis,copepod,1,7,2,3,1,205,USSR Pacific,all,pools,no,NA,NA,1976
2102,Xiphister atropurpureus,fish,1,1137,Chondracanthus pinguis,copepod,1,7,2,3,1,205,Washington,all,pools,no,NA,NA,1976
2102,Xiphister atropurpureus,fish,1,1137,Chondracanthus pinguis,copepod,1,7,2,3,1,205,"Washington, British Columbia",all,pools,no,NA,NA,1976
2102,Xiphister atropurpureus,fish,1,1137,Chondracanthus pinguis,copepod,1,7,2,3,1,205,Washington;Oregon,all,pools,no,NA,NA,1976
2102,Xiphister atropurpureus,fish,1,1137,Chondracanthus pinguis,copepod,1,7,2,3,1,205,Northeast Pacific,all,pools,no,NA,NA,1976
2102,Xiphister atropurpureus,fish,1,2163,Clavinema mariae,nematode,1,6,2,3,1,205,British Columbia,all,pools,no,NA,NA,1979
2102,Xiphister atropurpureus,fish,1,2163,Clavinema mariae,nematode,1,6,2,3,1,205,Japan,all,pools,no,NA,NA,1979
2102,Xiphister atropurpureus,fish,1,2163,Clavinema mariae,nematode,1,6,2,3,1,205,Oregon,all,pools,no,NA,NA,1979
2102,Xiphister atropurpureus,fish,1,2163,Clavinema mariae,nematode,1,6,2,3,1,205,Alaska,all,pools,no,NA,NA,1979
2102,Xiphister atropurpureus,fish,1,2163,Clavinema mariae,nematode,1,6,1,3,1,205,Baja California,all,pools,no,NA,NA,1979
2102,Xiphister atropurpureus,fish,1,2163,Clavinema mariae,nematode,1,6,1,3,1,205,California,all,pools,no,NA,NA,1979
2102,Xiphister atropurpureus,fish,1,2163,Clavinema mariae,nematode,1,6,2,3,1,205,Canada,all,pools,no,NA,NA,1979
2102,Xiphister atropurpureus,fish,1,2163,Clavinema mariae,nematode,1,6,1,3,1,205,Central California,all,pools,no,NA,NA,1979
2102,Xiphister atropurpureus,fish,1,2163,Clavinema mariae,nematode,1,6,2,3,1,205,"Cerros Island, Mexico",all,pools,no,NA,NA,1979
2102,Xiphister atropurpureus,fish,1,2163,Clavinema mariae,nematode,1,6,1,3,1,205,Gulf of California;Southern California,all,pools,no,NA,NA,1979
2102,Xiphister atropurpureus,fish,1,2163,Clavinema mariae,nematode,1,6,2,3,1,205,New York Aquarium,all,pools,no,NA,NA,1979
2102,Xiphister atropurpureus,fish,1,2163,Clavinema mariae,nematode,1,6,1,3,1,205,Northern California,all,pools,no,NA,NA,1979
2102,Xiphister atropurpureus,fish,1,2163,Clavinema mariae,nematode,1,6,1,3,1,205,Oregon;California,all,pools,no,NA,NA,1979
2102,Xiphister atropurpureus,fish,1,2163,Clavinema mariae,nematode,1,6,1,3,1,205,Pacific coast of Baja California,all,pools,no,NA,NA,1979
2102,Xiphister atropurpureus,fish,1,2163,Clavinema mariae,nematode,1,6,2,3,1,205,Sea of Japan,all,pools,no,NA,NA,1979
2102,Xiphister atropurpureus,fish,1,2163,Clavinema mariae,nematode,1,6,1,3,1,205,Southern California,all,pools,no,NA,NA,1979
2102,Xiphister atropurpureus,fish,1,2163,Clavinema mariae,nematode,1,6,2,3,1,205,USSR,all,pools,no,NA,NA,1979
2102,Xiphister atropurpureus,fish,1,2163,Clavinema mariae,nematode,1,6,2,3,1,205,USSR Pacific,all,pools,no,NA,NA,1979
2102,Xiphister atropurpureus,fish,1,2163,Clavinema mariae,nematode,1,6,2,3,1,205,Washington,all,pools,no,NA,NA,1979
2102,Xiphister atropurpureus,fish,1,2163,Clavinema mariae,nematode,1,6,2,3,1,205,"Washington, British Columbia",all,pools,no,NA,NA,1979
2102,Xiphister atropurpureus,fish,1,2163,Clavinema mariae,nematode,1,6,2,3,1,205,Washington;Oregon,all,pools,no,NA,NA,1979
2102,Xiphister atropurpureus,fish,1,2163,Clavinema mariae,nematode,1,6,2,3,1,205,Northeast Pacific,all,pools,no,NA,NA,1979
2102,Xiphister atropurpureus,fish,1,2126,Podocotyle atomon,trematode,1,6,2,3,1,205,British Columbia,all,pools,no,NA,NA,1977
2102,Xiphister atropurpureus,fish,1,2126,Podocotyle atomon,trematode,1,6,2,3,1,205,Japan,all,pools,no,NA,NA,1977
2102,Xiphister atropurpureus,fish,1,2126,Podocotyle atomon,trematode,1,6,2,3,1,205,Oregon,all,pools,no,NA,NA,1977
2102,Xiphister atropurpureus,fish,1,2126,Podocotyle atomon,trematode,1,6,2,3,1,205,Alaska,all,pools,no,NA,NA,1977
2102,Xiphister atropurpureus,fish,1,2126,Podocotyle atomon,trematode,1,6,1,3,1,205,Baja California,all,pools,no,NA,NA,1977
2102,Xiphister atropurpureus,fish,1,2126,Podocotyle atomon,trematode,1,6,1,3,1,205,California,all,pools,no,NA,NA,1977
2102,Xiphister atropurpureus,fish,1,2126,Podocotyle atomon,trematode,1,6,2,3,1,205,Canada,all,pools,no,NA,NA,1977
2102,Xiphister atropurpureus,fish,1,2126,Podocotyle atomon,trematode,1,6,1,3,1,205,Central California,all,pools,no,NA,NA,1977
2102,Xiphister atropurpureus,fish,1,2126,Podocotyle atomon,trematode,1,6,2,3,1,205,"Cerros Island, Mexico",all,pools,no,NA,NA,1977
2102,Xiphister atropurpureus,fish,1,2126,Podocotyle atomon,trematode,1,6,1,3,1,205,Gulf of California;Southern California,all,pools,no,NA,NA,1977
2102,Xiphister atropurpureus,fish,1,2126,Podocotyle atomon,trematode,1,6,2,3,1,205,New York Aquarium,all,pools,no,NA,NA,1977
2102,Xiphister atropurpureus,fish,1,2126,Podocotyle atomon,trematode,1,6,1,3,1,205,Northern California,all,pools,no,NA,NA,1977
2102,Xiphister atropurpureus,fish,1,2126,Podocotyle atomon,trematode,1,6,1,3,1,205,Oregon;California,all,pools,no,NA,NA,1977
2102,Xiphister atropurpureus,fish,1,2126,Podocotyle atomon,trematode,1,6,1,3,1,205,Pacific coast of Baja California,all,pools,no,NA,NA,1977
2102,Xiphister atropurpureus,fish,1,2126,Podocotyle atomon,trematode,1,6,2,3,1,205,Sea of Japan,all,pools,no,NA,NA,1977
2102,Xiphister atropurpureus,fish,1,2126,Podocotyle atomon,trematode,1,6,1,3,1,205,Southern California,all,pools,no,NA,NA,1977
2102,Xiphister atropurpureus,fish,1,2126,Podocotyle atomon,trematode,1,6,2,3,1,205,USSR,all,pools,no,NA,NA,1977
2102,Xiphister atropurpureus,fish,1,2126,Podocotyle atomon,trematode,1,6,2,3,1,205,USSR Pacific,all,pools,no,NA,NA,1977
2102,Xiphister atropurpureus,fish,1,2126,Podocotyle atomon,trematode,1,6,2,3,1,205,Washington,all,pools,no,NA,NA,1977
2102,Xiphister atropurpureus,fish,1,2126,Podocotyle atomon,trematode,1,6,2,3,1,205,"Washington, British Columbia",all,pools,no,NA,NA,1977
2102,Xiphister atropurpureus,fish,1,2126,Podocotyle atomon,trematode,1,6,2,3,1,205,Washington;Oregon,all,pools,no,NA,NA,1977
2102,Xiphister atropurpureus,fish,1,2126,Podocotyle atomon,trematode,1,6,2,3,1,205,Northeast Pacific,all,pools,no,NA,NA,1977
2102,Xiphister atropurpureus,fish,1,2113,Podocotyle californica,trematode,1,6,2,3,1,205,British Columbia,all,pools,no,NA,NA,2049
2102,Xiphister atropurpureus,fish,1,2113,Podocotyle californica,trematode,1,6,2,3,1,205,Japan,all,pools,no,NA,NA,2049
2102,Xiphister atropurpureus,fish,1,2113,Podocotyle californica,trematode,1,6,2,3,1,205,Oregon,all,pools,no,NA,NA,2049
2102,Xiphister atropurpureus,fish,1,2113,Podocotyle californica,trematode,1,6,2,3,1,205,Alaska,all,pools,no,NA,NA,2049
2102,Xiphister atropurpureus,fish,1,2113,Podocotyle californica,trematode,1,6,1,3,1,205,Baja California,all,pools,no,NA,NA,2049
2102,Xiphister atropurpureus,fish,1,2113,Podocotyle californica,trematode,1,6,1,3,1,205,California,all,pools,no,NA,NA,2049
2102,Xiphister atropurpureus,fish,1,2113,Podocotyle californica,trematode,1,6,2,3,1,205,Canada,all,pools,no,NA,NA,2049
2102,Xiphister atropurpureus,fish,1,2113,Podocotyle californica,trematode,1,6,1,3,1,205,Central California,all,pools,no,NA,NA,2049
2102,Xiphister atropurpureus,fish,1,2113,Podocotyle californica,trematode,1,6,2,3,1,205,"Cerros Island, Mexico",all,pools,no,NA,NA,2049
2102,Xiphister atropurpureus,fish,1,2113,Podocotyle californica,trematode,1,6,1,3,1,205,Gulf of California;Southern California,all,pools,no,NA,NA,2049
2102,Xiphister atropurpureus,fish,1,2113,Podocotyle californica,trematode,1,6,2,3,1,205,New York Aquarium,all,pools,no,NA,NA,2049
2102,Xiphister atropurpureus,fish,1,2113,Podocotyle californica,trematode,1,6,1,3,1,205,Northern California,all,pools,no,NA,NA,2049
2102,Xiphister atropurpureus,fish,1,2113,Podocotyle californica,trematode,1,6,1,3,1,205,Oregon;California,all,pools,no,NA,NA,2049
2102,Xiphister atropurpureus,fish,1,2113,Podocotyle californica,trematode,1,6,1,3,1,205,Pacific coast of Baja California,all,pools,no,NA,NA,2049
2102,Xiphister atropurpureus,fish,1,2113,Podocotyle californica,trematode,1,6,2,3,1,205,Sea of Japan,all,pools,no,NA,NA,2049
2102,Xiphister atropurpureus,fish,1,2113,Podocotyle californica,trematode,1,6,1,3,1,205,Southern California,all,pools,no,NA,NA,2049
2102,Xiphister atropurpureus,fish,1,2113,Podocotyle californica,trematode,1,6,2,3,1,205,USSR,all,pools,no,NA,NA,2049
2102,Xiphister atropurpureus,fish,1,2113,Podocotyle californica,trematode,1,6,2,3,1,205,USSR Pacific,all,pools,no,NA,NA,2049
2102,Xiphister atropurpureus,fish,1,2113,Podocotyle californica,trematode,1,6,2,3,1,205,Washington,all,pools,no,NA,NA,2049
2102,Xiphister atropurpureus,fish,1,2113,Podocotyle californica,trematode,1,6,2,3,1,205,"Washington, British Columbia",all,pools,no,NA,NA,2049
2102,Xiphister atropurpureus,fish,1,2113,Podocotyle californica,trematode,1,6,2,3,1,205,Washington;Oregon,all,pools,no,NA,NA,2049
2102,Xiphister atropurpureus,fish,1,2113,Podocotyle californica,trematode,1,6,2,3,1,205,Northeast Pacific,all,pools,no,NA,NA,2049
2102,Xiphister atropurpureus,fish,1,3043,Egretta thula,bird,1,1,2,6,1,393,"Tampa Bay, FL",all,pools,no,y,NA,19796
2102,Xiphister atropurpureus,fish,1,3043,Egretta thula,bird,1,1,3,6,2,393,"Florida;Tampa Bay, FL",all,pools,n,y,"as ""fish spp.""",19047
2102,Xiphister atropurpureus,fish,1,3017,Larus argentatus,bird,1,1,4,"4, 5",1,414,"Mandarte Island, BC",all,pools,n,y,NA,11728
2102,Xiphister atropurpureus,fish,1,660,Larus occidentalis,bird,1,1,4,4,1,418,"California;Alcatraz Island, CA",all,pools,n,y,"""fish""",19110
