resource,resourceNum,resourceName,resourceCat,resourceStage,consumer,consumerNum,consumerName,consumerCat,consumerStage,interactionType,referenceNum,justification,confidence,ref_location_code,localities,interactionZone,habitat,parasitic
756_Bacteria,756,Bacteria,microorganism,1,775_Phoronopsis californica,775,Phoronopsis californica,phoronid,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,777_Loxosomella sp.,777,Loxosomella sp.,entoproct,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,778_Pedicellina newberryi,778,Pedicellina newberryi,entoproct,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,779_Myosoma spinosa,779,Myosoma spinosa,entoproct,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,780_Barentsia conferta,780,Barentsia conferta,entoproct,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,781_Barentsia discreta,781,Barentsia discreta,entoproct,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,782_Barentsia parva,782,Barentsia parva,entoproct,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,783_Flustrellidra spinifera,783,Flustrellidra spinifera,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,785_Bicrisia robertsonae,785,Bicrisia robertsonae,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,786_Crisia maxima,786,Crisia maxima,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,787_Crisia occidentalis,787,Crisia occidentalis,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,788_Crisia serrulata,788,Crisia serrulata,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,789_Diaperoforma californica,789,Diaperoforma californica,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,790_Diplosolen harmelini,790,Diplosolen harmelini,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,791_Disporella sp.,791,Disporella sp.,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,792_Filicrisia franciscana,792,Filicrisia franciscana,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,793_Filicrisia geniculata,793,Filicrisia geniculata,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,794_Stomatopora granulata,794,Stomatopora granulata,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,795_Tubulipora aliciae,795,Tubulipora aliciae,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,796_Tubulipora pacifica,796,Tubulipora pacifica,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,797_Tubulipora tuba,797,Tubulipora tuba,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,798_Aetea paraligulata,798,Aetea paraligulata,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,799_Aetea pseudoanguina,799,Aetea pseudoanguina,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,800_Alderina brevispina,800,Alderina brevispina,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,801_Bugula pacifica,801,Bugula pacifica,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,802_Bugula pugeti,802,Bugula pugeti,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,803_Caberea ellisii,803,Caberea ellisii,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,804_Callopora corniculifera,804,Callopora corniculifera,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,805_Caulibugula californica,805,Caulibugula californica,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,806_Caulibugula ciliata,806,Caulibugula ciliata,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,807_Cauloramphus californiensis,807,Cauloramphus californiensis,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,808_Cauloramphus echinus,808,Cauloramphus echinus,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,809_Cellaria diffusa,809,Cellaria diffusa,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,810_Cellaria mandibulata,810,Cellaria mandibulata,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,811_Chaperiopsis patula,811,Chaperiopsis patula,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,812_Conopeum osburni,812,Conopeum osburni,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,813_Copidozoum adamantum,813,Copidozoum adamantum,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,814_Copidozoum protectum,814,Copidozoum protectum,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,815_Dendrobeania curvirostrata,815,Dendrobeania curvirostrata,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,816_Einhornia venturaensis,816,Einhornia venturaensis,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,817_Hincksina alba,817,Hincksina alba,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,818_Hincksina pallida,818,Hincksina pallida,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,819_Membranipora raymondi,819,Membranipora raymondi,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,820_Membranipora membranacea,820,Membranipora membranacea,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,821_Membranipora serrilamella,821,Membranipora serrilamella,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,822_Membranipora tuberculata,822,Membranipora tuberculata,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,823_Micropora santacruzana,823,Micropora santacruzana,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,826_Tegella armifera,826,Tegella armifera,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,827_Tegella cassidata,827,Tegella cassidata,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,828_Tegella circumclathrata,828,Tegella circumclathrata,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,829_Tegella horrida,829,Tegella horrida,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,830_Tegella larusiensis,830,Tegella larusiensis,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,831_Tegella robertsonae,831,Tegella robertsonae,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,832_Thalamoporella californica,832,Thalamoporella californica,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,833_Thalamoporella gothica,833,Thalamoporella gothica,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,834_Tricellaria circumternata,834,Tricellaria circumternata,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,836_Cribrilaria californiensis,836,Cribrilaria californiensis,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,837_Cribrilaria perplexa,837,Cribrilaria perplexa,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,838_Figularia hilli,838,Figularia hilli,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,839_Jullienula hippocrepis,839,Jullienula hippocrepis,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,840_Reginella furcata,840,Reginella furcata,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,841_Reginella nitida,841,Reginella nitida,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,842_Arthropoma cecilii,842,Arthropoma cecilii,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,843_Buffonellaria vitrea,843,Buffonellaria vitrea,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,845_Celleporina souleae,845,Celleporina souleae,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,846_Coleopora gigantea,846,Coleopora gigantea,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,847_Cryptosula pallasiana,847,Cryptosula pallasiana,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,848_Dakaria dawsoni,848,Dakaria dawsoni,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,849_Dengordonia uniporosa,849,Dengordonia uniporosa,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,850_Fenestrulina farnsworthi,850,Fenestrulina farnsworthi,bryozoan,1,1,436; 435,4,4,1,NA,very low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,851_Fenestrulina blaggae,851,Fenestrulina blaggae,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,852_Fenestrulina eopacifica,852,Fenestrulina eopacifica,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,853_Fenestrulina miramara,853,Fenestrulina miramara,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,854_Fenestrulina morrisae,854,Fenestrulina morrisae,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,855_Fenestrulina umbonata,855,Fenestrulina umbonata,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,856_Haywardipora major,856,Haywardipora major,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,857_Haywardipora orbicula,857,Haywardipora orbicula,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,858_Haywardipora rugosa,858,Haywardipora rugosa,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,859_Haywardipora rylandi,859,Haywardipora rylandi,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,861_Primavelans mexicana,861,Primavelans mexicana,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,862_Lagenicella neosocialis,862,Lagenicella neosocialis,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,863_Lagenicella punctulata,863,Lagenicella punctulata,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,864_Lagenicella spinulosa,864,Lagenicella spinulosa,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,865_Microporella californica,865,Microporella californica,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,866_Microporella catalinensis,866,Microporella catalinensis,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,867_Microporella cribrosa,867,Microporella cribrosa,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,868_Microporella infundibulipora,868,Microporella infundibulipora,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,869_Microporella planata,869,Microporella planata,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,870_Microporella umboniformis,870,Microporella umboniformis,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,871_Neodakaria islandica,871,Neodakaria islandica,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,872_Neodakaria ordinata,872,Neodakaria ordinata,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,873_Parasmittina collifera,873,Parasmittina collifera,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,874_Parasmittina trispinosa,874,Parasmittina trispinosa,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,875_Parasmittina tubulata,875,Parasmittina tubulata,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,876_Phidolopora pacifica,876,Phidolopora pacifica,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,877_Porella columbiana,877,Porella columbiana,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,878_Porella major,878,Porella major,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,879_Porella porifera,879,Porella porifera,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,880_Raymondcia osburni,880,Raymondcia osburni,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,881_Rhynchozoon rostratum,881,Rhynchozoon rostratum,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,882_Schizomavella robertsonae,882,Schizomavella robertsonae,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,883_Schizomavella triavicularia,883,Schizomavella triavicularia,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,884_Schizosmittina pedicellata,884,Schizosmittina pedicellata,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,885_Smittina ovirotula,885,Smittina ovirotula,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,886_Smittina veleroa,886,Smittina veleroa,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,887_Smittoidea prolifica,887,Smittoidea prolifica,bryozoan,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,888_Stomachetosella condylata,888,Stomachetosella condylata,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,889_Trypostega claviculata,889,Trypostega claviculata,bryozoan,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,890_Terebratulina unguicula,890,Terebratulina unguicula,brachiopod,1,1,436; 435,4,4,1,NA,very low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,891_Terebratalia transversa,891,Terebratalia transversa,brachiopod,1,1,436; 435,4,4,1,NA,very low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,892_Laqueus erythraeus,892,Laqueus erythraeus,brachiopod,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,893_Platidia hornii,893,Platidia hornii,brachiopod,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,900_Pycnoclavella stanleyi,900,Pycnoclavella stanleyi,tunicate,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,901_Distaplia smithi,901,Distaplia smithi,tunicate,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,902_Eudistoma molle,902,Eudistoma molle,tunicate,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,903_Synoicum pellucidum,903,Synoicum pellucidum,tunicate,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,904_Ritterella rubra,904,Ritterella rubra,tunicate,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,905_Chelyosoma productum,905,Chelyosoma productum,tunicate,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,906_Botryllus tuberatus,906,Botryllus tuberatus,tunicate,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,907_Dendrodoa abbotti,907,Dendrodoa abbotti,tunicate,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,910_Hydractinia armata,910,Hydractinia armata,hydroid,5,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,912_Leuckartiara octona,912,Leuckartiara octona,hydroid,5,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,914_Proboscidactyla circumsabella,914,Proboscidactyla circumsabella,plankton,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,918_Rathkea octopunctata,918,Rathkea octopunctata,plankton,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,919_Cladonema myersi,919,Cladonema myersi,hydroid,5,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,920_Cladonema myersi,920,Cladonema myersi,plankton,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,921_Coryne eximia,921,Coryne eximia,hydroid,5,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,922_Coryne eximia,922,Coryne eximia,plankton,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,923_Dipurena bicircella,923,Dipurena bicircella,hydroid,5,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,924_Dipurena bicircella,924,Dipurena bicircella,plankton,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,925_Coryne sp.,925,Coryne sp.,hydroid,5,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,926_Coryne sp.,926,Coryne sp.,plankton,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,927_Sarsia sp.,927,Sarsia sp.,plankton,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,929_Halimedusa typus,929,Halimedusa typus,plankton,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,930_Hydrocoryne bodegensis,930,Hydrocoryne bodegensis,hydroid,5,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,931_Hydrocoryne bodegensis,931,Hydrocoryne bodegensis,plankton,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,933_Hybocodon prolifer,933,Hybocodon prolifer,hydroid,5,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,934_Hybocodon prolifer,934,Hybocodon prolifer,plankton,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,935_Tubularia harrimani,935,Tubularia harrimani,hydroid,5,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,936_Zanclea bomala,936,Zanclea bomala,hydroid,5,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,937_Zanclea bomala,937,Zanclea bomala,plankton,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,940_Aglaophenia inconspicua,940,Aglaophenia inconspicua,hydroid,5,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,941_Aequorea victoria,941,Aequorea victoria,hydroid,5,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,942_Aequorea victoria,942,Aequorea victoria,plankton,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,943_Calycella syringa,943,Calycella syringa,hydroid,5,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,944_Eutonina indicans,944,Eutonina indicans,hydroid,5,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,945_Eutonina indicans,945,Eutonina indicans,plankton,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,946_Halecium sp.,946,Halecium sp.,hydroid,5,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,947_Halecium sp.,947,Halecium sp.,plankton,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,948_Filellum serpens,948,Filellum serpens,hydroid,5,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,949_Lafoea dumosa,949,Lafoea dumosa,hydroid,5,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,950_Mitrocoma cellularia,950,Mitrocoma cellularia,plankton,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,951_Plumularia goodei,951,Plumularia goodei,hydroid,5,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,952_Plumularia lagenifera,952,Plumularia lagenifera,hydroid,5,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,953_Plumularia setacea,953,Plumularia setacea,hydroid,5,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,954_Abietinaria filicula,954,Abietinaria filicula,hydroid,5,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,955_Abietinaria greenei,955,Abietinaria greenei,hydroid,5,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,956_Abietinaria inconstans,956,Abietinaria inconstans,hydroid,5,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,957_Dynamena disticha,957,Dynamena disticha,hydroid,5,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,958_Salacia desmoides,958,Salacia desmoides,hydroid,5,1,436; 435,4,4,1,NA,very low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,959_Sertularia argentea,959,Sertularia argentea,hydroid,5,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,960_Symplectoscyphus erectus,960,Symplectoscyphus erectus,hydroid,5,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,961_Symplectoscyphus tricuspidatus,961,Symplectoscyphus tricuspidatus,hydroid,5,1,436; 435,4,4,1,NA,middle,pools,n
756_Bacteria,756,Bacteria,microorganism,1,963_Clytia hemisphaerica,963,Clytia hemisphaerica,hydroid,5,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,964_Orthopyxis everta,964,Orthopyxis everta,hydroid,5,1,436; 435,4,4,1,NA,very low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,965_Orthopyxis integra,965,Orthopyxis integra,hydroid,5,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,967_Manania gwilliami,967,Manania gwilliami,cnidarian,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,969_Haliclystus sanjuanensis,969,Haliclystus sanjuanensis,cnidarian,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,972_Epiactis ritteri,972,Epiactis ritteri,anemone,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,973_Diadumene lighti,973,Diadumene lighti,anemone,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,974_Cactosoma arenarium,974,Cactosoma arenarium,anemone,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,976_Metridium exilis,976,Metridium exilis,anemone,1,1,436; 435,4,4,1,NA,all,pools,n
756_Bacteria,756,Bacteria,microorganism,1,979_Cryptophyton goddardi,979,Cryptophyton goddardi,octocoral,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,980_Telesto sp.,980,Telesto sp.,octocoral,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,981_Alcyonium sp.,981,Alcyonium sp.,octocoral,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,982_Discophyton rudyi,982,Discophyton rudyi,octocoral,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,983_Thrombophyton trachydermum,983,Thrombophyton trachydermum,octocoral,1,1,436; 435,4,4,1,NA,low,pools,n
756_Bacteria,756,Bacteria,microorganism,1,994_Pinnixa tomentosa,994,Pinnixa tomentosa,true crab,1,1,435,10,4,1,NA,all,pools,n
