resourceNum,resourceName,resourceCat,resourceStage,consumerNum,consumerName,consumerCat,consumerStage,interaction.type,confidence,justification,incl.code,ref_num,localities,zone,habitat,MorrisHaderlie,epibiota_consumed,notes,link.ID
602,benthic diatoms,microalgae,1,3025,Calidris mauri,bird,1,1,3,6,2,587,British Columbia,all,both,NA,NA,diatoms,23238
602,benthic diatoms,microalgae,1,1236,Dynamene benedicti,isopod,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8446
602,benthic diatoms,microalgae,1,1237,Dynamenella dilatata,isopod,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8455
602,benthic diatoms,microalgae,1,1238,Dynamenella glabra,isopod,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8464
602,benthic diatoms,microalgae,1,1241,Exosphaeroma inornata,isopod,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8491
602,benthic diatoms,microalgae,1,478,Exosphaeroma octoncum,isopod,1,1,4,4,1,436; 435,,low,both,NA,yes,NA,8500
602,benthic diatoms,microalgae,1,479,Exosphaeroma rhomburum,isopod,1,1,4,4,1,436; 435,,low,both,NA,yes,NA,8509
602,benthic diatoms,microalgae,1,1242,Gnorimosphaeroma noblei,isopod,1,1,4,4,1,436; 435,,high,both,NA,yes,NA,8518
602,benthic diatoms,microalgae,1,1243,Paradella dianae,isopod,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8527
602,benthic diatoms,microalgae,1,1244,Sphaeroma quoianum,isopod,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8536
602,benthic diatoms,microalgae,1,1245,Sphaeroma walkeri,isopod,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8545
602,benthic diatoms,microalgae,1,1548,Lepidonotus squamatus,polychaete,1,3,3,6,2,366; 630,"White Sea, Russia",all,pools,NA,NA,NA,NA
602,benthic diatoms,microalgae,1,1803,Alvania compacta,snail,1,1,2,3,1,435,,all,both,NA,yes,NA,3199
602,benthic diatoms,microalgae,1,1876,Lottia digitalis situs,limpet,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8572
602,benthic diatoms,microalgae,1,1290,Ampithoe corallina,gammarid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8248
602,benthic diatoms,microalgae,1,1294,Ampithoe pollex,gammarid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8284
602,benthic diatoms,microalgae,1,1301,Peramphithoe lindbergi,gammarid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8311
602,benthic diatoms,microalgae,1,1303,Peramphithoe plea,gammarid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8329
602,benthic diatoms,microalgae,1,1305,Peramphithoe tea,gammarid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8338
602,benthic diatoms,microalgae,1,1332,Apohyale anceps,gammarid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8347
602,benthic diatoms,microalgae,1,1333,Apohyale californica,gammarid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8356
602,benthic diatoms,microalgae,1,1334,Apohyale pugettensis,gammarid,1,1,4,4,1,436; 435,,high,both,NA,yes,NA,8365
602,benthic diatoms,microalgae,1,1335,Parallorchestes americana,gammarid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8374
602,benthic diatoms,microalgae,1,1336,Parallorchestes cowani,gammarid,1,1,4,4,1,436; 435,,low,both,NA,yes,NA,8383
602,benthic diatoms,microalgae,1,1337,Parallorchestes leblondi,gammarid,1,1,4,4,1,436; 435,,low,both,NA,yes,NA,8392
602,benthic diatoms,microalgae,1,1338,Protohyale (Leptohyale) longipalpa,gammarid,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8401
602,benthic diatoms,microalgae,1,1339,Ptilohyale littoralis,gammarid,1,1,4,4,1,436; 435,,high,both,NA,yes,NA,8410
602,benthic diatoms,microalgae,1,1235,Ancinus granulatus,isopod,1,1,4,4,1,436; 435,,all,both,NA,yes,NA,8428
602,benthic diatoms,microalgae,1,516,Lysmata californica,shrimp,1,1,4,13,1,436,,all,pools,NA,NA,NA,1601
602,benthic diatoms,microalgae,1,519,Spirontocaris prionota,shrimp,1,1,4,13,1,436,,all,pools,NA,NA,NA,1604
602,benthic diatoms,microalgae,1,398,Lepidozona cooperi,chiton,1,1,3,13,1,436,,all,both,NA,NA,NA,1359
602,benthic diatoms,microalgae,1,398,Lepidozona cooperi,chiton,1,1,2,3,1,436; 435,,low,both,NA,yes,NA,3525
602,benthic diatoms,microalgae,1,410,Chaetopleura gemma,chiton,1,1,3,13,1,436,,all,both,NA,NA,NA,1366
602,benthic diatoms,microalgae,1,410,Chaetopleura gemma,chiton,1,1,2,3,1,436; 435,,middle,both,NA,yes,NA,3533
602,benthic diatoms,microalgae,1,142,Linckia columbiae,sea star,1,3,1,3,1,436; 435,,low,pools,NA,yes,other species of the genus feed on microalgae and substrate film,4285
602,benthic diatoms,microalgae,1,1609,Dorvillea moniloceras,polychaete,1,1,1,3,1,436,California,low,both,y,yes,NA,24691
602,benthic diatoms,microalgae,1,1574,Odontosyllis phosphorea,polychaete,1,3,3,6,1,366,Global,all,pools,n,yes,based on the subfamily,24735
602,benthic diatoms,microalgae,1,1573,Odontosyllis parva,polychaete,1,3,3,6,1,366,Global,all,pools,n,yes,based on the subfamily,24738
602,benthic diatoms,microalgae,1,1575,Pionosyllis magnifica,polychaete,1,3,3,6,1,366,Global,all,pools,n,yes,based on the subfamily,24756
602,benthic diatoms,microalgae,1,1643,Pygospio elegans,polychaete,1,1,3,6,2,366; 623; 624,"Helgoland, Germany",high,pools,n,n,generalist filter and deposit feeder,24824
602,benthic diatoms,microalgae,1,1571,Sphaerosyllis californiensis,polychaete,1,1,3,6,2,366,Global,all,pools,n,n,subfamily Exogoninae and all reported Sphaerosyllis sp. are deposit feeders,24827
602,benthic diatoms,microalgae,1,1572,Sphaerosyllis bilineata,polychaete,1,1,3,6,2,366,Global,all,pools,n,n,subfamily Exogoninae and all reported Sphaerosyllis sp. are deposit feeders,24830
602,benthic diatoms,microalgae,1,1578,Syllis gracilis,polychaete,1,1,4,6,2,625,"Adriatic Sea, Italy",all,pools,n,n,NA,24847
602,benthic diatoms,microalgae,1,1765,Cyanoplax dentiens,chiton,1,1,4,4,1,436; 435,,middle,both,NA,yes,NA,8140
602,benthic diatoms,microalgae,1,1769,Cyanoplax thomasi,chiton,1,1,4,4,1,436; 435,,middle,both,NA,yes,NA,8167
602,benthic diatoms,microalgae,1,1764,Cyanoplax caverna,chiton,1,1,4,4,1,436; 435,,middle,both,NA,yes,NA,8122
602,benthic diatoms,microalgae,1,1763,Cyanoplax berryana,chiton,1,1,4,4,1,436; 435,,middle,both,NA,yes,NA,8113
602,benthic diatoms,microalgae,1,1766,Cyanoplax keepiana,chiton,1,1,4,4,1,436; 435,,middle,both,NA,yes,NA,8149
602,benthic diatoms,microalgae,1,1768,Cyanoplax cryptica,chiton,1,1,4,4,1,436; 435,,middle,both,NA,yes,NA,8131
602,benthic diatoms,microalgae,1,1767,Cyanoplax lowei,chiton,1,1,4,4,1,436; 435,,middle,both,NA,yes,NA,8158
602,benthic diatoms,microalgae,1,397,Lepidozona mertensii,chiton,1,1,2,3,1,436; 435,,low,both,NA,yes,NA,3524
602,benthic diatoms,microalgae,1,394,Leptochiton rugatus,chiton,1,1,3,13,1,436,,all,both,NA,NA,NA,1356
602,benthic diatoms,microalgae,1,394,Leptochiton rugatus,chiton,1,1,2,3,1,436; 435,,low,both,NA,yes,NA,3521
602,benthic diatoms,microalgae,1,1770,Nuttallina fluxa,chiton,1,1,4,4,1,436; 435,,middle,both,NA,yes,NA,8176
602,benthic diatoms,microalgae,1,415,Placiphorella velata,chiton,1,1,2,3,1,436; 435,,very low,both,NA,yes,NA,3534
602,benthic diatoms,microalgae,1,520,Neotrypaea biffari,shrimp,1,1,4,13,1,436,,all,pools,NA,NA,NA,1605
602,benthic diatoms,microalgae,1,230,Calliostoma annulatum,snail,1,3,1,3,1,274,NE Pacific,low,both,NA,yes,NA,3955
602,benthic diatoms,microalgae,1,231,Calliostoma canaliculatum,snail,1,3,1,3,1,274,NE Pacific,very low,both,NA,yes,NA,3956
602,benthic diatoms,microalgae,1,242,Promartynia pulligo,snail,1,1,3,13,1,436,,all,both,NA,NA,NA,1354
602,benthic diatoms,microalgae,1,523,Cryptolithodes sitchensis,anomuran,1,1,4,13,1,436,,all,both,NA,NA,NA,1606
602,benthic diatoms,microalgae,1,2114,Tubulovesicula lindbergi,trematode,1,3,1,3,1,360,"Central California;San Luis Obispo County, CA",all,pools,NA,yes,NA,11137
602,benthic diatoms,microalgae,1,361,Onchidella borealis,snail,1,1,2,3,1,436,,high,both,NA,yes,NA,3520
602,benthic diatoms,microalgae,1,1804,Alvania almo,snail,1,1,2,3,1,435,,all,both,NA,yes,NA,3200
602,benthic diatoms,microalgae,1,1805,Alvinia aequisculpta,snail,1,1,2,3,1,435,,all,both,NA,yes,NA,3201
602,benthic diatoms,microalgae,1,1806,Alvinia purpurea,snail,1,1,2,3,1,435,,all,both,NA,yes,NA,3202
602,benthic diatoms,microalgae,1,1807,Onoba carpenteri,snail,1,1,2,3,1,435,,all,both,NA,yes,NA,3203
602,benthic diatoms,microalgae,1,1808,Onoba mighelsii,snail,1,1,2,3,1,435,,all,both,NA,yes,NA,3204
602,benthic diatoms,microalgae,1,233,Calliostoma gemmulatum,snail,1,3,1,3,1,274,NE Pacific,low,both,NA,yes,NA,3957
602,benthic diatoms,microalgae,1,1809,Caecum californicum,snail,1,1,4,10,1,436; 435,,middle,both,NA,yes,NA,4501
602,benthic diatoms,microalgae,1,1812,Fartulum orcutti,snail,1,1,4,10,1,436; 435,,high,both,NA,yes,NA,4504
602,benthic diatoms,microalgae,1,1800,Eatonina sp.,snail,1,1,4,10,1,436; 435,,all,both,NA,yes,NA,4505
602,benthic diatoms,microalgae,1,1881,Runcina macfarlandi,limpet,1,1,4,4,1,436; 435,,high,both,NA,yes,NA,8581
602,benthic diatoms,microalgae,1,1875,Williamia peltoides,limpet,1,1,4,4,1,436; 435,,low,both,NA,yes,NA,8590
74,Leucilla nuttingi,sponge,1,344,Aegires albopunctatus,nudibranch,1,3,1,3,1,175,"Santa Barbara, CA;Naples Point, CA",low,pools,NA,NA,NA,1458
74,Leucilla nuttingi,sponge,1,344,Aegires albopunctatus,nudibranch,1,3,2,3,1,436; 435,,low,pools,NA,no,NA,2744
74,Leucilla nuttingi,sponge,1,344,Aegires albopunctatus,nudibranch,1,3,1,3,1,175,"Naples Point, CA",low,both,NA,no,NA,3853
641,Teinostoma supravallatum,snail,1,299,Navanax inermis,nudibranch,1,1,3,3,1,436,,all,pools,y,NA,NA,1503
285,Nucella lamellosa,snail,1,149,Leptasterias hexactis,sea star,1,1,2,3,2,319,"Puget Sound, WA;San Juan Islands, WA",low,pools,no,yes,NA,10317
285,Nucella lamellosa,snail,1,149,Leptasterias hexactis,sea star,1,1,2,3,2,319,"Puget Sound, WA;Waddah and Tatoosh Islands, WA",low,pools,no,yes,NA,10317
285,Nucella lamellosa,snail,1,149,Leptasterias hexactis,sea star,1,1,2,3,2,319,"Puget Sound, WA;Departure Bay, BC",low,pools,no,yes,NA,10317
285,Nucella lamellosa,snail,1,149,Leptasterias hexactis,sea star,1,1,2,3,2,319,"Puget Sound, WA;Puget Sound, WA",low,pools,no,yes,NA,10317
285,Nucella lamellosa,snail,1,149,Leptasterias hexactis,sea star,1,1,3,6,2,375,"Sanak Archipelago;Sanak Archipelago, AK",low,pools,no,y,NA,11995
285,Nucella lamellosa,snail,1,549,Cancer antennaria,true crab,1,1,3,6,2,375,"Sanak Archipelago;Sanak Archipelago, AK",low,both,no,y,NA,13253
285,Nucella lamellosa,snail,1,562,Cancer gracilis,true crab,1,1,3,6,2,375,"Sanak Archipelago;Sanak Archipelago, AK",low,both,no,y,NA,13248
285,Nucella lamellosa,snail,1,419,Octopus rubescens,octopus,1,1,2,3,2,324,"Puget Sound, WA;Puget Sound, WA",low,pools,no,no,NA,10340
285,Nucella lamellosa,snail,1,419,Octopus rubescens,octopus,1,1,2,3,2,324,"Puget Sound, WA;Admiralty Bay, Whidbey Island, WA",low,pools,no,no,NA,10340
285,Nucella lamellosa,snail,1,419,Octopus rubescens,octopus,1,1,2,3,2,325,"Puget Sound, WA;Admiralty Bay, Whidbey Island, WA",low,pools,no,no,NA,10342
285,Nucella lamellosa,snail,1,672,Leptasterias aequalis,sea star,1,1,3,6,2,375,"Sanak Archipelago;Sanak Archipelago, AK",low,pools,no,y,NA,11996
285,Nucella lamellosa,snail,1,550,Cancer anthonyi,true crab,1,1,3,6,2,375,"Sanak Archipelago;Sanak Archipelago, AK",low,both,no,y,NA,13254
285,Nucella lamellosa,snail,1,554,Cancer productus,true crab,4,1,3,6,2,375,"Sanak Archipelago;Sanak Archipelago, AK",low,both,no,y,NA,13256
285,Nucella lamellosa,snail,1,555,Cancer productus,true crab,1,1,3,6,2,375,"Sanak Archipelago;Sanak Archipelago, AK",low,both,no,y,NA,13252
285,Nucella lamellosa,snail,1,553,Cancer oregonensis,true crab,1,1,3,6,2,375,"Sanak Archipelago;Sanak Archipelago, AK",low,both,no,y,NA,13251
285,Nucella lamellosa,snail,1,551,Cancer jordani,true crab,1,1,3,6,2,375,"Sanak Archipelago;Sanak Archipelago, AK",low,both,no,y,NA,13249
285,Nucella lamellosa,snail,1,552,Cancer branneri,true crab,1,1,3,6,2,375,"Sanak Archipelago;Sanak Archipelago, AK",low,both,no,y,NA,13250
285,Nucella lamellosa,snail,1,995,Cancer gracilis,true crab,4,1,3,6,2,375,"Sanak Archipelago;Sanak Archipelago, AK",low,both,no,y,NA,13255
285,Nucella lamellosa,snail,1,720,Evasterias troschelii,sea star,1,1,2,3,2,319,"Puget Sound, WA;San Juan Islands, WA",low,both,no,yes,NA,10307
285,Nucella lamellosa,snail,1,720,Evasterias troschelii,sea star,1,1,2,3,2,319,"Puget Sound, WA;Waddah and Tatoosh Islands, WA",low,both,no,yes,NA,10307
285,Nucella lamellosa,snail,1,720,Evasterias troschelii,sea star,1,1,2,3,2,319,"Puget Sound, WA;Departure Bay, BC",low,both,no,yes,NA,10307
285,Nucella lamellosa,snail,1,720,Evasterias troschelii,sea star,1,1,2,3,2,319,"Puget Sound, WA;Puget Sound, WA",low,both,no,yes,NA,10307
285,Nucella lamellosa,snail,1,720,Evasterias troschelii,sea star,1,1,2,3,2,375,"Sanak Archipelago;Sanak Archipelago, AK",low,pools,no,y,NA,11910
285,Nucella lamellosa,snail,1,148,Leptasterias pusilla,sea star,1,1,3,6,2,375,"Sanak Archipelago;Sanak Archipelago, AK",low,pools,no,y,NA,11997
285,Nucella lamellosa,snail,1,719,Enhydra lutris,mammal,1,1,2,3,2,375,"Sanak Archipelago;Sanak Archipelago, AK",low,pools,no,y,NA,12462
285,Nucella lamellosa,snail,1,3019,Larus glaucescens,bird,1,1,2,3,2,375,"Sanak Archipelago;Sanak Archipelago, AK",low,both,no,y,NA,13678
285,Nucella lamellosa,snail,1,3019,Larus glaucescens,bird,1,1,2,3,1,385,"Tatoosh Island, WA",low,both,no,y,NA,19276
285,Nucella lamellosa,snail,1,3019,Larus glaucescens,bird,1,1,2,3,2,583,"Tatoosh Island, WA",all,exposed,NA,y,NA,21840
285,Nucella lamellosa,snail,1,3012,Haematopus bachmani,bird,1,1,3,6,2,380,Alaska;Northern Gulf of Alaska,middle,both,n,yes,NA,11457
285,Nucella lamellosa,snail,1,3012,Haematopus bachmani,bird,1,1,2,3,2,375,"Sanak Archipelago;Sanak Archipelago, AK",low,both,no,y,NA,13527
285,Nucella lamellosa,snail,1,3012,Haematopus bachmani,bird,1,1,3,6,2,583,"Tatoosh Island, WA",all,exposed,NA,y,NA,21885
285,Nucella lamellosa,snail,1,712,Homo sapiens,human,1,1,2,3,2,375,"Sanak Archipelago;Sanak Archipelago, AK",low,both,no,y,NA,12424
285,Nucella lamellosa,snail,1,3053,Cercaria B,trematode,3,6,2,3,1,386,Southern California,low,both,no,y,NA,19179
285,Nucella lamellosa,snail,1,3053,Cercaria B,trematode,3,6,2,3,1,386,"Friday Harbor, WA",low,both,no,y,NA,19179
285,Nucella lamellosa,snail,1,3053,Cercaria B,trematode,3,6,2,3,1,386,"Dillon Beach, CA",low,both,no,y,NA,19179
285,Nucella lamellosa,snail,1,3053,Cercaria B,trematode,3,6,2,3,1,386,"Vancouver, BC",low,both,no,y,NA,19179
285,Nucella lamellosa,snail,1,3053,Cercaria B,trematode,3,6,2,3,1,386,"Bodega Bay to San Nicholas Island, CA",low,both,no,y,NA,19179
285,Nucella lamellosa,snail,1,3053,Cercaria B,trematode,3,6,2,3,1,386,"Bodega Bay, CA to Vancouver, BC",low,both,no,y,NA,19179
285,Nucella lamellosa,snail,1,3053,Cercaria B,trematode,3,6,2,3,1,386,"Santa Barbara, CA",low,both,no,y,NA,19179
285,Nucella lamellosa,snail,1,3053,Cercaria B,trematode,3,6,2,3,1,386,Alaska,low,both,no,y,NA,19179
285,Nucella lamellosa,snail,1,3053,Cercaria B,trematode,3,6,2,3,1,386,"Friday Harbor, WA;Vancouver BC",low,both,no,y,NA,19179
285,Nucella lamellosa,snail,1,3053,Cercaria B,trematode,3,6,2,3,1,386,"Saturnina I, BC",low,both,no,y,NA,19179
285,Nucella lamellosa,snail,1,3053,Cercaria B,trematode,3,6,2,3,1,386,"Sinclair Inlet, WA",low,both,no,y,NA,19179
285,Nucella lamellosa,snail,1,3053,Cercaria B,trematode,3,6,2,3,1,386,"Friday Harbor, WA;Vancouver, BC",low,both,no,y,NA,19179
285,Nucella lamellosa,snail,1,3053,Cercaria B,trematode,3,6,2,3,1,386,"Thetis I, BC",low,both,no,y,NA,19179
285,Nucella lamellosa,snail,1,3053,Cercaria B,trematode,3,6,2,3,1,386,"San Clemente Island, CA",low,both,no,y,NA,19179
285,Nucella lamellosa,snail,1,3053,Cercaria B,trematode,3,6,2,3,1,386,"Bodega Bay, CA",low,both,no,y,NA,19179
285,Nucella lamellosa,snail,1,3069,Renicola thaidus,trematode,3,6,2,3,1,386,Southern California,low,both,no,y,NA,19204
285,Nucella lamellosa,snail,1,3069,Renicola thaidus,trematode,3,6,2,3,1,386,"Friday Harbor, WA",low,both,no,y,NA,19204
285,Nucella lamellosa,snail,1,3069,Renicola thaidus,trematode,3,6,2,3,1,386,"Dillon Beach, CA",low,both,no,y,NA,19204
285,Nucella lamellosa,snail,1,3069,Renicola thaidus,trematode,3,6,2,3,1,386,"Vancouver, BC",low,both,no,y,NA,19204
285,Nucella lamellosa,snail,1,3069,Renicola thaidus,trematode,3,6,2,3,1,386,"Bodega Bay to San Nicholas Island, CA",low,both,no,y,NA,19204
285,Nucella lamellosa,snail,1,3069,Renicola thaidus,trematode,3,6,2,3,1,386,"Bodega Bay, CA to Vancouver, BC",low,both,no,y,NA,19204
285,Nucella lamellosa,snail,1,3069,Renicola thaidus,trematode,3,6,2,3,1,386,"Santa Barbara, CA",low,both,no,y,NA,19204
285,Nucella lamellosa,snail,1,3069,Renicola thaidus,trematode,3,6,2,3,1,386,Alaska,low,both,no,y,NA,19204
285,Nucella lamellosa,snail,1,3069,Renicola thaidus,trematode,3,6,2,3,1,386,"Friday Harbor, WA;Vancouver BC",low,both,no,y,NA,19204
285,Nucella lamellosa,snail,1,3069,Renicola thaidus,trematode,3,6,2,3,1,386,"Saturnina I, BC",low,both,no,y,NA,19204
285,Nucella lamellosa,snail,1,3069,Renicola thaidus,trematode,3,6,2,3,1,386,"Sinclair Inlet, WA",low,both,no,y,NA,19204
285,Nucella lamellosa,snail,1,3069,Renicola thaidus,trematode,3,6,2,3,1,386,"Friday Harbor, WA;Vancouver, BC",low,both,no,y,NA,19204
285,Nucella lamellosa,snail,1,3069,Renicola thaidus,trematode,3,6,2,3,1,386,"Thetis I, BC",low,both,no,y,NA,19204
285,Nucella lamellosa,snail,1,3069,Renicola thaidus,trematode,3,6,2,3,1,386,"San Clemente Island, CA",low,both,no,y,NA,19204
285,Nucella lamellosa,snail,1,3069,Renicola thaidus,trematode,3,6,2,3,1,386,"Bodega Bay, CA",low,both,no,y,NA,19204
285,Nucella lamellosa,snail,1,3070,Renicola thaidus,trematode,5,6,2,3,1,386,Southern California,low,both,no,y,NA,19205
285,Nucella lamellosa,snail,1,3070,Renicola thaidus,trematode,5,6,2,3,1,386,"Friday Harbor, WA",low,both,no,y,NA,19205
285,Nucella lamellosa,snail,1,3070,Renicola thaidus,trematode,5,6,2,3,1,386,"Dillon Beach, CA",low,both,no,y,NA,19205
285,Nucella lamellosa,snail,1,3070,Renicola thaidus,trematode,5,6,2,3,1,386,"Vancouver, BC",low,both,no,y,NA,19205
285,Nucella lamellosa,snail,1,3070,Renicola thaidus,trematode,5,6,2,3,1,386,"Bodega Bay to San Nicholas Island, CA",low,both,no,y,NA,19205
285,Nucella lamellosa,snail,1,3070,Renicola thaidus,trematode,5,6,2,3,1,386,"Bodega Bay, CA to Vancouver, BC",low,both,no,y,NA,19205
285,Nucella lamellosa,snail,1,3070,Renicola thaidus,trematode,5,6,2,3,1,386,"Santa Barbara, CA",low,both,no,y,NA,19205
285,Nucella lamellosa,snail,1,3070,Renicola thaidus,trematode,5,6,2,3,1,386,Alaska,low,both,no,y,NA,19205
285,Nucella lamellosa,snail,1,3070,Renicola thaidus,trematode,5,6,2,3,1,386,"Friday Harbor, WA;Vancouver BC",low,both,no,y,NA,19205
285,Nucella lamellosa,snail,1,3070,Renicola thaidus,trematode,5,6,2,3,1,386,"Saturnina I, BC",low,both,no,y,NA,19205
285,Nucella lamellosa,snail,1,3070,Renicola thaidus,trematode,5,6,2,3,1,386,"Sinclair Inlet, WA",low,both,no,y,NA,19205
285,Nucella lamellosa,snail,1,3070,Renicola thaidus,trematode,5,6,2,3,1,386,"Friday Harbor, WA;Vancouver, BC",low,both,no,y,NA,19205
285,Nucella lamellosa,snail,1,3070,Renicola thaidus,trematode,5,6,2,3,1,386,"Thetis I, BC",low,both,no,y,NA,19205
285,Nucella lamellosa,snail,1,3070,Renicola thaidus,trematode,5,6,2,3,1,386,"San Clemente Island, CA",low,both,no,y,NA,19205
285,Nucella lamellosa,snail,1,3070,Renicola thaidus,trematode,5,6,2,3,1,386,"Bodega Bay, CA",low,both,no,y,NA,19205
285,Nucella lamellosa,snail,1,3074,Parorchis acanthus,trematode,3,6,2,3,1,386,Southern California,low,both,no,y,NA,19210
285,Nucella lamellosa,snail,1,3074,Parorchis acanthus,trematode,3,6,2,3,1,386,"Friday Harbor, WA",low,both,no,y,NA,19210
285,Nucella lamellosa,snail,1,3074,Parorchis acanthus,trematode,3,6,2,3,1,386,"Dillon Beach, CA",low,both,no,y,NA,19210
285,Nucella lamellosa,snail,1,3074,Parorchis acanthus,trematode,3,6,2,3,1,386,"Vancouver, BC",low,both,no,y,NA,19210
285,Nucella lamellosa,snail,1,3074,Parorchis acanthus,trematode,3,6,2,3,1,386,"Bodega Bay to San Nicholas Island, CA",low,both,no,y,NA,19210
285,Nucella lamellosa,snail,1,3074,Parorchis acanthus,trematode,3,6,2,3,1,386,"Bodega Bay, CA to Vancouver, BC",low,both,no,y,NA,19210
285,Nucella lamellosa,snail,1,3074,Parorchis acanthus,trematode,3,6,2,3,1,386,"Santa Barbara, CA",low,both,no,y,NA,19210
285,Nucella lamellosa,snail,1,3074,Parorchis acanthus,trematode,3,6,2,3,1,386,Alaska,low,both,no,y,NA,19210
285,Nucella lamellosa,snail,1,3074,Parorchis acanthus,trematode,3,6,2,3,1,386,"Friday Harbor, WA;Vancouver BC",low,both,no,y,NA,19210
285,Nucella lamellosa,snail,1,3074,Parorchis acanthus,trematode,3,6,2,3,1,386,"Saturnina I, BC",low,both,no,y,NA,19210
285,Nucella lamellosa,snail,1,3074,Parorchis acanthus,trematode,3,6,2,3,1,386,"Sinclair Inlet, WA",low,both,no,y,NA,19210
285,Nucella lamellosa,snail,1,3074,Parorchis acanthus,trematode,3,6,2,3,1,386,"Friday Harbor, WA;Vancouver, BC",low,both,no,y,NA,19210
285,Nucella lamellosa,snail,1,3074,Parorchis acanthus,trematode,3,6,2,3,1,386,"Thetis I, BC",low,both,no,y,NA,19210
285,Nucella lamellosa,snail,1,3074,Parorchis acanthus,trematode,3,6,2,3,1,386,"San Clemente Island, CA",low,both,no,y,NA,19210
285,Nucella lamellosa,snail,1,3074,Parorchis acanthus,trematode,3,6,2,3,1,386,"Bodega Bay, CA",low,both,no,y,NA,19210
285,Nucella lamellosa,snail,1,3105,Corvus brachyrhynchos,bird,1,1,2,3,2,543,British Columbia,all,both,n,y,NA,21261
900,Pycnoclavella stanleyi,tunicate,1,144,Patiria miniata,sea star,1,3,1,13,1,229; GLOBI,SBC LTER,low,pools,n,yes,NA,1761
900,Pycnoclavella stanleyi,tunicate,1,143,Dermasterias imbricata,sea star,1,3,1,13,1,229; GLOBI,SBC LTER,low,pools,n,yes,NA,1765
900,Pycnoclavella stanleyi,tunicate,1,168,Strongylocentrotus purpuratus,urchin,1,3,1,13,1,229; GLOBI,SBC LTER,low,pools,n,yes,NA,1767
900,Pycnoclavella stanleyi,tunicate,1,271,Cypraea spadicea,snail,1,3,1,13,1,229; GLOBI; 436,SBC LTER,low,pools,n,yes,NA,1762
900,Pycnoclavella stanleyi,tunicate,1,193,Megathura crenulata,limpet,1,3,1,13,1,229; GLOBI; 436,SBC LTER,low,pools,n,yes,NA,1763
900,Pycnoclavella stanleyi,tunicate,1,707,Hexagrammos decagrammus,fish,1,3,1,13,1,229; GLOBI,SBC LTER,low,pools,n,yes,NA,1764
905,Chelyosoma productum,tunicate,1,144,Patiria miniata,sea star,1,3,1,3,1,237,"Point Cabrillo, CA",low,pools,no,NA,NA,2349
905,Chelyosoma productum,tunicate,1,168,Strongylocentrotus purpuratus,urchin,1,3,1,3,1,236,"Spud Point Marina in Bodega Bay, CA",low,pools,no,NA,NA,2348
905,Chelyosoma productum,tunicate,1,618,Pygodelphys aquilonaris,copepod,1,6,5,3,1,105,"Alseya River, OR",low,pools,NA,no,NA,3829
905,Chelyosoma productum,tunicate,1,618,Pygodelphys aquilonaris,copepod,1,6,5,3,1,105,"Brown's Island, Friday Harbor, WA",low,pools,NA,no,NA,3829
905,Chelyosoma productum,tunicate,1,618,Pygodelphys aquilonaris,copepod,1,6,5,3,1,105,"Canoe Island, Shaw Island, WA",low,pools,NA,no,NA,3829
905,Chelyosoma productum,tunicate,1,618,Pygodelphys aquilonaris,copepod,1,6,5,3,1,105,"Coronal del Mar, CA",low,pools,NA,no,NA,3829
905,Chelyosoma productum,tunicate,1,618,Pygodelphys aquilonaris,copepod,1,6,5,3,1,105,"Departure Bay, BC",low,pools,NA,no,NA,3829
905,Chelyosoma productum,tunicate,1,618,Pygodelphys aquilonaris,copepod,1,6,5,3,1,105,"Friday Harbor, WA",low,pools,NA,no,NA,3829
905,Chelyosoma productum,tunicate,1,618,Pygodelphys aquilonaris,copepod,1,6,5,3,1,105,"Indian Cove, Shaw Island, WA",low,pools,NA,no,NA,3829
905,Chelyosoma productum,tunicate,1,618,Pygodelphys aquilonaris,copepod,1,6,5,3,1,105,"Johns Island, WA",low,pools,NA,no,NA,3829
905,Chelyosoma productum,tunicate,1,618,Pygodelphys aquilonaris,copepod,1,6,5,3,1,105,"Lopez Pass, WA",low,pools,NA,no,NA,3829
905,Chelyosoma productum,tunicate,1,618,Pygodelphys aquilonaris,copepod,1,6,5,3,1,105,"San Juan Island, WA",low,pools,NA,no,NA,3829
905,Chelyosoma productum,tunicate,1,618,Pygodelphys aquilonaris,copepod,1,6,5,3,1,105,"Mitchell Bay, WA",low,pools,NA,no,NA,3829
