INITIALS,consumerNum,consumerName,consumerCat,consumerStage,resourceNum,resourceName,resourceCat,resourceStage,interaction.type,confidence,justification,incl.code,link.ID,ref_num,localities,zone,pools_exposed_interstitial,MorrisHaderlie,epibiota_consumed,notes,#
EMH,15,Clinocottus analis ,fish,1,508,Betaeus harfordi,crab,1,1,,3,,,RIZ Lit Search: 7,"Los Angeles County, CA",,,,,,151
EMH,15,Clinocottus analis ,fish,1,540,Pugettia gracilis,crab,1,1,,3,,,RIZ Lit Search: 8,"Los Angeles County, CA",,,,,,152
EMH,15,Clinocottus analis ,fish,1,,Spirontocaris picta,crab,1,1,,3,,,RIZ Lit Search: 9,"Los Angeles County, CA",,,,,,153
EMH,15,Clinocottus analis ,fish,1,,Pelotonia spp. ,algae,1,3,,3,,,RIZ Lit Search: 72,"San Mateo, CA.",,,,,,154
EMH,15,Clinocottus analis ,fish,1,737,Ascarophis morronei,nematode,1,6,,3,,,RIZ Lit Search: 73,"Baja CA, Mexico",,,,,,155
SML,NA,Deutella californica,Crustacean,1,85,Obelia dichotoma,jelly,,,,,,,,,,,,,,156
EMH,15,Clinocottus analis ,fish,1,312,Cadlina luteomarginata,nudibranch,1,1,,3,,,RIZ Lit Search: 75,"Southern CA, ( La Jolla/San Diego/Point Loma)",,,,,,157
EMH,15,Clinocottus analis ,fish,1,NA,Trichodina jadranica** new parasite!,ciliate,1,7,,3,,,RIZ Lit Search: 76,"Baja CA, Mexico ",,,,,,158
EMH,16,Oligocottus maculosus,fish,1,NA,Artemia salina,shrimp,1,1,,3,5,,RIZ Lit Seach: 80,British Columbia,,,,,,159
EMH,16,Oligocottus maculosus,fish,1,367,Mytilus edulis,bivalve,1,1,,3,,,RIZ Lit Seach: 81,British Columbia,,,,,,160
ZZ,589,Syndesmis sp.,flatworm,1,168,Strongylocentrotus purpuratus,urchin,1,10,,3,,,MAH,all,low,pools,y,,,161
ZZ,590,Syndisyrinx franciscanus,flatworm,1,168,Strongylocentrotus purpuratus,urchin,1,10,,3,,,MAH,all,low,pools,y,,,162
ZZ,591,Flabesymbios commensalis,polychaete,1,168,Strongylocentrotus purpuratus,urchin,1,10,,3,,,MAH,all,low,pools,y,,,163
ZZ,495,Colidotea rostrata,isopod,1,168,Strongylocentrotus purpuratus,urchin,1,10,,3,,,MAH,all,low,pools,y,,,164
ZZ,145,Patiria miniata,sea star,1,170,Aplidium californicum,tunicate,1,1,,3,,,MAH,,middle,pools,y,,,165
ZZ,143,Dermasterias imbricata,sea star,1,170,Aplidium californicum,tunicate,1,1,,3,,,MAH,,middle,pools,y,,,166
ZZ,592,Pholeterides furtiva,copepod,1,170,Aplidium californicum,tunicate,1,6,,3,,,MAH,"Puget Sound, WA",middle,pools,y,,,167
ZZ,503,Polycheria osborni,amphipod,1,170,Aplidium californicum,tunicate,1,9,,3,,,MAH,,middle,pools,y,,,168
ZZ,130,Bugula neritina,bryozoan,1,170,Aplidium californicum,tunicate,1,9,,3,4,,81,Baja California,middle,pools,,,,169
ZZ,357,Hermissenda crassicornis,nudibranch,1,171,Aplidium solidum,tunicate,1,1,,3,,,MAH,,middle,pools,y,,,170
ZZ,145,Patiria miniata,sea star,1,178,Euherdmania claviformis,tunicate,1,1,,3,,,MAH,,low,pools,y,,,171
ZZ,143,Dermasterias imbricata,sea star,1,179,Didemnum carnulentum,tunicate,1,1,,3,,,MAH,,middle,pools,y,,,172
ZZ,265,Marsenina stearnsii,snail,1,180,Trididemnum opacum,tunicate,1,27,,3,,,MAH,,low,pools,y,,,173
ZZ,143,Dermasterias imbricata,sea star,1,183,Archidistoma psammion,tunicate,1,1,,3,,,MAH,,low,pools,y,,,174
ZZ,145,Patiria miniata,sea star,1,183,Archidistoma psammion,tunicate,1,1,,3,,,MAH,,low,pools,y,,,175
ZZ,393,Mytilimeria nuttalli,bivalve,1,183,Archidistoma psammion,tunicate,1,2,,3,,,MAH,,low,pools,y,,,176
ZZ,503,Polycheria osborni,amphipod,1,183,Archidistoma psammion,tunicate,1,2,,3,,,MAH,,,,,,,177
ZZ,593,Haplostoma minutum,copepod,1,173,Aplidium arenatum,tunicate,1,2,,3,,,"82, MAH",,,,y,,,178
ZZ,594,Haplosaccus elongatus,copepod,1,173,Aplidium arenatum,tunicate,1,2,,3,,,"82, MAH",,,,y,,,179
ZZ,595,Haplostomella dubia,copepod,1,173,Aplidium arenatum,tunicate,1,2,,3,,,"82, MAH",,,,y,,,180
ZZ,596,Haplostomella distincta,copepod,1,173,Aplidium arenatum,tunicate,1,2,,3,,,"82, MAH",,,,y,,,181
ZZ,597,Haplostomella oceanica,copepod,1,173,Aplidium arenatum,tunicate,1,2,,3,,,"82, MAH",,,,y,,,182
ZZ,503,Polycheria osborni,amphipod,1,174,Polyclinum planum,tunicate,1,2,,3,,,MAH,,very low,pools,y,,,183
ZZ,503,Polycheria osborni,amphipod,1,176,Ritterella pulchra,tunicate,1,2,,3,,,MAH,,middle,,y,,,184
ZZ,393,Mytilimeria nuttalli,bivalve,1,185,Cystodytes lobatus,tunicate,1,2,,3,,,MAH,,very low,,y,,,185
ZZ,503,Polycheria osborni,amphipod,1,185,Cystodytes lobatus,tunicate,1,2,,3,,,MAH,,very low,,y,,,186
ZZ,503,Polycheria osborni,amphipod,1,186,Clavelina huntsmani,tunicate,1,2,,3,,,MAH,,low,,,,,187
ZZ,503,Polycheria osborni,amphipod,1,187,Distaplia occidentalis,tunicate,1,2,,3,,,MAH,,low,,,,,188
ZZ,81,Bythotiara huntsmani,hydroid,5,189,Ascidia ceratodes,tunicate,1,9,,3,4,,"MAH, 83",British Columbia,middle,pools,y,,,189
ZZ,150,Pisaster ochraceus,sea star,1,190,Fissurella volcano,limpet,1,1,,3,,,MAH,,low,pools,y,,,190
ZZ,150,Pisaster ochraceus,sea star,1,191,Fissurella volcano crucifera,limpet,1,1,,3,,,MAH,,low,pools,y,,,191
ZZ,150,Pisaster ochraceus,sea star,1,195,Diodora aspera,limpet,1,1,,3,,,MAH,,low,both,y,,,192
ZZ,151,Pisaster giganteus,sea star,1,195,Diodora aspera,limpet,1,1,,3,,,MAH,,low,both,y,,,193
ZZ,148,Leptasterias pusilla,sea star,1,195,Diodora aspera,limpet,1,1,,3,,,MAH,,all,pools,y,,,194
ZZ,149,Leptasterias hexactis,sea star,1,195,Diodora aspera,limpet,1,1,,3,,,MAH,,middle,both,y,,,195
ZZ,60,Orthasterias koehleri,sea star,1,195,Diodora aspera,limpet,1,1,,3,,,MAH,,very low,both,y,,,196
ZZ,424,Arctonoe vittata,polychaete,1,195,Diodora aspera,limpet,1,9,,3,,,MAH,,low,both,y,,,197
ZZ,197,Lottia asmi,snail,1,237,Tegula funebralis,snail,1,2,,3,,,MAH,,middle,both,y,,,198
ZZ,598,Pharcidia balani,fungus,1,199,Lottia digitalis,limpet,1,5,,3,,,MAH,,high,exposed,y,,,199
ZZ,599,Apohyale grandicornis,amphipod,2,199,Lottia digitalis,limpet,1,9,,3,,,"100, MAH",,high,exposed,y,,,200
ZZ,566,Pachygrapsus crassipes,crab,1,199,Lottia digitalis,limpet,1,1,,3,,,MAH,,high,exposed,y,,,201
ZZ,599,Apohyale grandicornis,amphipod,2,203,Lottia limatula,limpet,1,9,,3,,,"100, MAH",Central CA,middle,exposed,y,,,202
ZZ,599,Apohyale grandicornis,amphipod,2,208,Lottia pelta,limpet,1,9,,3,,,"100, MAH",Central CA,middle,exposed,y,,,203
ZZ,150,Pisaster ochraceus,sea star,1,208,Lottia pelta,limpet,1,1,,3,,,MAH,,middle,exposed,y,,,204
ZZ,151,Pisaster giganteus,sea star,1,208,Lottia pelta,limpet,1,1,,3,,,MAH,,middle,exposed,y,,,205
ZZ,720,Evasterias troschelli,sea star,1,208,Lottia pelta,limpet,1,1,,3,3,,MAH,,middle,exposed,y,,,206
ZZ,149,Leptasterias hexactis,sea star,1,208,Lottia pelta,limpet,1,1,,3,,,MAH,,middle,exposed,y,,,207
ZZ,148,Leptasterias pusilla,sea star,1,208,Lottia pelta,limpet,1,1,,3,,,MAH,,middle,exposed,y,,,208
ZZ,599,Apohyale grandicornis,amphipod,2,210,Lottia scabra,limpet,1,9,,3,,,"100, MAH",Central CA,middle,exposed,y,,,209
ZZ,599,Apohyale grandicornis,amphipod,2,215,Lottia scutum,limpet,1,9,,3,,,"100, MAH",Central CA,middle,exposed,y,,,210
ZZ,599,Apohyale grandicornis,amphipod,2,201,Lottia gigantea,limpet,1,9,,3,,,"100, MAH",Central CA,middle,exposed,y,,,211
ZZ,599,Apohyale grandicornis,amphipod,2,601,Ulva sp.,algae,1,1,,3,,,"100, MAH",,middle,exposed,y,,,212
ZZ,599,Apohyale grandicornis,amphipod,1,601,Ulva sp.,algae,1,1,,3,,,"100, MAH",,middle,pools,n,,,213
SML,722,Haplostoma albicatum,copepod,1,187,Distaplia occidentalis,tunicate,1,2,,3,,,"82, MAH","WA, British Columbia",Intertidal and sublittoral (San Juan),,,,,214
SML,593,Haplostoma minutum,copepod,1,173,Aplidium arenatum,tunicate,1,2,,3,,,"82, MAH",WA,,,,,,215
SML,724,Haplostoma dentatum,copepod,1,185,Cystodytes lobatus,tunicate,1,2,,3,,,"82, MAH",WA,,,,,(female only),216
SML,726,Haplostoma setiferum,copepod,1,,Eudistoma ritteri,tunicate,1,2,,3,,,"82, MAH","WA, British Columbia",,,,,,217
SML,723,Haplostoma ambiguum ,copepod,1,NA,Didemnum albidum,tunicate,1,2,,3,,,"82, MAH",WA,,,,,,218
SML,725,Haplostoma elegans,copepod,1,NA,Amaroucium constellatum ,tunicate,1,2,,3,5,,"82, MAH",WA,,,,,,219
SML,725,Haplostoma elegans,copepod,1,NA,Amaroucium propinquum,tunicate,1,2,,3,5,,"82, MAH",WA,,,,,,220
SML,728,Haplostomides bellus,copepod,1,177,Ritterella aequalisiphonis,tunicate,1,2,,3,,,"82, MAH",British Columbia,,,,, (female only); reported as Sigillinaria aequalisiphonis,221
SML,729,Haplostomides luteolus,copepod,1,NA,Amaroucium glabrum,tunicate,1,2,,3,5,,"82, MAH",British Columbia,,,,, (female only),222
SML,594,Haplosaccus elongatus,copepod,1,NA,Amaroucium glabrum,tunicate,1,2,,3,5,,"82, MAH",British Columbia,,,,, (female only),223
SML,594,Haplosaccus elongatus,copepod,1,173,Aplidium arenatum,tunicate,1,2,,3,,,"82, MAH",WA,,,,,(female only),224
SML,595,Haplostomella dubia,copepod,1,NA,Amaroucium glabrum,tunicate,1,2,,3,5,,"82, MAH",British Columbia,,,,,,225
SML,595,Haplostomella dubia,copepod,1,173,Aplidium arenatum,tunicate,1,2,,3,,,"82, MAH",WA,,,,,,226
SML,596,Haplostomella distincta,copepod,1,173,Aplidium arenatum,tunicate,1,2,,3,,,"82, MAH",WA,,,,,,227
SML,596,Haplostomella distincta,copepod,1,NA,Amaroucium glabrum,tunicate,1,2,,3,5,,"82, MAH",British Columbia,,,,,,228
SML,597,Haplostomella oceanica,copepod,1,173,Aplidium arenatum,tunicate,1,2,,3,,,"82, MAH",WA,,,,,,229
SML,597,Haplostomella oceanica,copepod,1,,Eudistoma ritteri ,tunicate,1,2,,3,,,"82, MAH","WA, British Columbia",,,,,,230
SML,727,Haplostomella reducta,copepod,1,187,Distaplia occidentalis,tunicate,1,2,,3,,,"82, MAH",WA,,,,,,231
SML,718,Botryllophilus sp.,copepod,1,173,Aplidium arenatum,tunicate,1,2,,3,,,"82, MAH",WA,,,,,,232
SML,718,Botryllophilus sp.,copepod,1,,Amaroucium constellatum,tunicate,1,2,,3,,,"82, MAH",WA,,,,,,233
SML,718,Botryllophilus sp.,copepod,1,NA,Amaroucium propinquum,tunicate,1,2,,3,5,,"82, MAH",WA,,,,,,234
SML,718,Botryllophilus sp.,copepod,1,,Eudistoma ritteri,tunicate,1,2,,3,,,"82, MAH","WA, British Columbia",,,,,,235
SML,718,Botryllophilus sp.,copepod,1,185,Cystodytes lobatus,tunicate,1,2,,3,,,"82, MAH",WA,,,,,,236
SML,592,Pholeterides furtiva,copepod,1,173,Aplidium arenatum,tunicate,1,2,,3,,,"82, MAH",WA,,,,,,237
SML,592,Pholeterides furtiva,copepod,1,NA,Amaroucium constellatum,tunicate,1,2,,3,5,,"82, MAH",WA,,,,,,238
EMH,715,Gyrodactylus maculosi,monogene,1,16,Oligocottus maculosus,fish,1,7,,3,,,RIZ Lit Search: 84,British Columbia,,,,,,239
EMH,,Pseudodelphis oligocotti,nematode,1,16,Oligocottus maculosus,fish,1,6,,3,,,RIZ Lit Search: 85,British Columbia,,,,,,240
EMH,721,Haemobaphes intermedius,copepod,1,16,Oligocottus maculosus,fish,1,7,,3,,,RIZ Lit Search: 86,Northwest Atlantic and Northeast Pacific,,,,,,241
EMH,717,Ardea herodias,shorebird,1,16,Oligocottus maculosus,fish,1,1,,3,,,RIZ Lit Seach: 87,,,,,,,242
EMH,16,Oligocottus maculosus,fish,1,NA,Parophyrus vetulus,fish,1,1,,3,,,RIZ Lit Seach: 87,,,,,,,243
EMH,18,Heterostichus rostratus,fish,4,NA,Brachionus plicatilis,rotifer,1,1,,3,,,RIZ Lit Search: 90,"Santa Catalina Island, USA",,,,,,244
EMH,18,Heterostichus rostratus,fish,4,NA,Artemia salina,shrimp,1,1,,3,5,,RIZ Lit Search: 91,"Santa Catalina Island, USA",,,,,,245
EMH,18,Heterostichus rostratus,fish,4,NA,Acartia sp.,copepod,1,1,,3,,,RIZ Lit Search: 92,"Santa Catalina Island, USA",,,,,,246
EMH,18,Heterostichus rostratus,fish,1,655,Gelidium sp.,algae,1,10,,3,,,RIZ Lit Search: 90,"Santa Catalina Island, USA",,,,,reported as Gelidium nudifrons but can't find that anywhere,247
EMH,18,Heterostichus rostratus,fish,1,517,Hippolyte californiensis,shrimp,1,1,,3,,,RIZ Lit Search: 92,"Southern CA, USA",,,,,,248
EMH,2,Gibbonsia elegans,fish,1,18,Heterostichus rostratus,fish,1,1,,3,,,RIZ Lit Search: 95,"Santa Catalina Island, USA",,,,,,249
EMH,12,girella nigricans,fish,1,18,Heterostichus rostratus,fish,1,1,,3,,,RIZ Lit Search: 95,"Santa Catalina Island, USA",,,,,,250
EMH,NA,Semicossyphus pulcher,fish,1,18,Heterostichus rostratus,fish,1,1,,3,5,,RIZ Lit Search: 95,"Santa Catalina Island, USA",,,,,,251
EMH,NA,oxyjulis californica,fish,1,18,Heterostichus rostratus,fish,1,1,,3,,,RIZ Lit Search: 95,"Santa Catalina Island, USA",,,,,,252
EMH,NA,Halichoeres semisinctus,fish,1,18,Heterostichus rostratus,fish,1,1,,3,,,RIZ Lit Search: 95,"Santa Catalina Island, USA",,,,,,253
EMH,NA,Rhacochilus toxotes,fish,1,18,Heterostichus rostratus,fish,1,1,,3,5,,RIZ Lit Search: 95,"Santa Catalina Island, USA",,,,,,254
EMH,NA,Hypsopops rubicundus,fish,1,18,Heterostichus rostratus,fish,1,1,,3,,,RIZ Lit Search: 95,"Santa Catalina Island, USA",,,,,,255
EMH,18,Heterostichus rostratus,fish,1,765,Pteroclaudia capillacea,algae,1,10,,3,,,RIZ Lit Search: 95,"Santa Catalina Island, USA",,,,,,256
EMH,18,Heterostichus rostratus,fish,1,NA,Cystoseira neglecta,algae,1,10,,3,,,RIZ Lit Search: 95,"Santa Catalina Island, USA",,,,,,257
EMH,18,Heterostichus rostratus,fish,1,649,Eisenia arborea,algae,1,10,,3,,,RIZ Lit Search: 95,"Santa Catalina Island, USA",,,,,,258
EMH,18,Heterostichus rostratus,fish,1,NA,Sargassum muticum,algae,1,10,,3,5,,RIZ Lit Search: 95,"Santa Catalina Island, USA",,,,,,259
EMH,734,Lepeophtheirus schaadti,copepod,1,18,Heterostichus rostratus,fish,1,6,,3,,,RIZ Lit Search: 96,USA,,,,,,260
EMH,730,Heptacyclus cabrilloi,leech,1,18,Heterostichus rostratus,fish,1,6,,3,,,RIZ Lit Search: 98,USA,,,,,,261
EMH,733,Lepeophtheirus parviventris,copepod,1,18,Heterostichus rostratus,fish,1,6,,3,,,RIZ Lit Search: 99,"California, USA",,,,,,262
ZZ,150,Pisaster ochraceus,sea star,1,203,Lottia limatula,limpet,1,1,,3,,,MAH,,middle,exposed,y,,,263
ZZ,566,Pachygrapsus crassipes,crab,1,203,Lottia limatula,limpet,1,1,,3,,,MAH,,middle,exposed,y,,,264
EMH,9,Triakis semifasciata,fish,1,NA,Hemigrapsus oregonensis,crab,1,1,,3,,,RIZ Lit Search: 101,"CA, USA",,,,,,265
EMH,9,Triakis semifasciata,fish,1,NA,Urechis caupo,echiurid,1,1,,3,5,,RIZ Lit Search: 101,"CA, USA",,,,,,266
EMH,9,Triakis semifasciata,fish,1,14,Leptocottus armatus,fish,1,1,,3,,,RIZ Lit Search: 101,"CA, USA",,,,,,267
EMH,9,Triakis semifasciata,fish,1,,Cancer spp,crab,1,1,,3,,,RIZ Lit Search: 101,"CA, USA",,,,,,268
EMH,9,Triakis semifasciata,fish,1,562,Cancer gracilis,crab,1,1,,3,,,RIZ Lit Search: 101,"CA, USA",,,,,,269
EMH,9,Triakis semifasciata,fish,1,NA,Tresus nuttallii,bivalve,1,1,,3,5,,RIZ Lit Search: 101,"CA, USA",,,,,,270
EMH,9,Triakis semifasciata,fish,1,NA,Saxidomus nuttalli,bivalve,1,1,,3,5,,RIZ Lit Search: 101,"CA, USA",,,,,,271
EMH,9,Triakis semifasciata,fish,1,,Nereis sp.,polychaete,1,1,,3,,,RIZ Lit Search: 101,"CA, USA",,,,,,272
EMH,9,Triakis semifasciata,fish,1,601,Ulva sp.,algae,1,1,,3,,,RIZ Lit Search: 101,"CA, USA",,,,,,273
EMH,9,Triakis semifasciata,fish,1,,Zostera marina,sea grass,1,1,,3,,,RIZ Lit Search: 101,"CA, USA",,,,,,274
EMH,9,Triakis semifasciata,fish,1,8,Atherinops affinis,fish,1,1,,3,,,RIZ Lit Search: 101,"CA, USA",,,,,,275
EMH,9,Triakis semifasciata,fish,1,NA,Cymatogaster aggregata,fish,1,1,,3,,,RIZ Lit Search: 101,"CA, USA",,,,,,276
EMH,9,Triakis semifasciata,fish,1,NA,Engraulis mordax,fish,1,1,,3,5,,RIZ Lit Search: 101,"CA, USA",,,,,,277
ZZ,150,Pisaster ochraceus,sea star,1,210,Lottia scabra,limpet,1,1,,3,,,MAH,,high,exposed,y,,,278
ZZ,599,Apohyale grandicornis,amphipod,2,215,Lottia scabra,limpet,1,9,,3,,,"100, MAH",Central CA,middle,exposed,y,,,279
ZZ,212,Lottia triangularis,limpet,1,236,Tegula brunnea,snail,1,2,,3,,,MAH,,,,,,,280
ZZ,213,Notoacmea inessa,limpet,1,617,Egregia menziesii,brown algae,1,3,,3,,,MAH,,low,pools,y,,,281
ZZ,214,Notoacmea paleacea,limpet,1,607,Phyllospadix torreyi,sea grass,1,3,,3,,,MAH,,low,pools,y,,,282
ZZ,214,Notoacmea paleacea,limpet,1,608,Phyllospadix scouleri,sea grass,1,3,,3,,,MAH,,low,pools,y,,,283
ZZ,566,Pachygrapsus crassipes,crab,1,215,Lottia scutum,limpet,1,1,,3,,,MAH,,middle,both,y,,,284
ZZ,150,Pisaster ochraceus,sea star,1,215,Lottia scutum,limpet,1,1,,3,,,MAH,,middle,both,y,,,285
ZZ,151,Pisaster giganteus,sea star,1,215,Lottia scutum,limpet,1,1,,3,,,MAH,,middle,both,y,,,286
ZZ,149,Leptasterias hexactis,sea star,1,215,Lottia scutum,limpet,1,1,,3,,,MAH,,middle,both,y,,,287
ZZ,148,Leptasterias pusilla,sea star,1,215,Lottia scutum,limpet,1,1,,3,,,MAH,,middle,both,y,,,288
ZZ,720,Evasterias troschelli,sea star,1,215,Lottia scutum,limpet,1,1,,3,3,,MAH,,middle,both,y,,,289
ZZ,60,Orthasterias koehleri,sea star,1,215,Lottia scutum,limpet,1,1,,3,,,MAH,,middle,both,y,,,290
ZZ,601,Ulva sp. ,algae,1,215,Lottia scutum,limpet,1,2,,3,,,MAH,,middle,both,y,,,291
ZZ,618,Pygodelphys aquilonaris,copepod,1,220,Pyura haustor,tunicate,1,9,,3,3,,"MAH, 105",WA Salish Sea,low,pools,y,,,292
ZZ,618,Pygodelphys aquilonaris,copepod,1,222,Boltenia villosa,tunicate,1,9,,3,3,,"MAH, 105",WA Salish Sea,low,pools,y,,,293
ZZ,618,Pygodelphys aquilonaris,copepod,1,217,Styela montereyensis,tunicate,1,9,,3,3,,MAH,WA Coast,low,pools,y,,branchial sacs,294
ZZ,619,Trichophyra salparum,ciliate,1,220,Pyura haustor,tunicate,1,9,,3,3,,"MAH, 102","San Juan Archipelago, WA and Oregon Coast",low,pools,y,,,295
ZZ,620,Parahypocoma rhamphisokarya,ciliate,1,220,Pyura haustor,tunicate,1,9,,3,3,,"MAH, 102","San Juan Archipelago, WA and Oregon Coast",low,pools,y,,,296
ZZ,621,Euplotastpis cionaecola,ciliate,1,220,Pyura haustor,tunicate,1,9,,3,3,,"MAH, 102","San Juan Archipelago, WA and Oregon Coast",low,pools,y,,,297
ZZ,620,Parahypocoma rhamphisokarya,ciliate,1,222,Boltenia villosa,tunicate,1,9,,3,3,,"MAH, 102","San Juan Archipelago, WA and Oregon Coast",low,pools,y,,,298
ZZ,619,Trichophyra salparum,ciliate,1,222,Boltenia villosa,tunicate,1,9,,3,3,,"MAH, 102","San Juan Archipelago, WA and Oregon Coast",low,pools,y,,,299
ZZ,143,Dermasterias imbricata,sea star,1,222,Boltenia villosa,tunicate,1,1,,3,3,,MAH,,low,pools,y,,,300
ZZ,60,Orthasterias koehleri,sea star,1,222,Boltenia villosa,tunicate,1,1,,3,3,,MAH,,low,pools,y,,,301
ZZ,NA,Doropygus fernaldi,copepod,1,222,Boltenia villosa,tunicate,1,9,,3,3,,"MAH, 105",WA,low,pools,y,,,302
ZZ,NA,Scolecodes huntsmani,copepod,1,222,Boltenia villosa,tunicate,1,6,,3,3,,"MAH, 105, 106",WA,low,pools,y,,,303
ZZ,NA,Doropygus fernaldi,copepod,1,223,Halocynthia hilgendorfi igaboja,tunicate,1,9,,3,3,,"MAH, 105",WA,low,pools,y,,,304
ZZ,66,Cliona celata,sponge,1,225,Haliotis rufescens,snail,1,28,,3,,,MAH,,low,pools,y,,,305
ZZ,388,Penitella conradi,bivalve,1,225,Haliotis rufescens,snail,1,28,,3,,,MAH,,low,pools,y,,,306
ZZ,66,Cliona celata,sponge,1,225,Haliotis rufescens,snail,1,28,,3,,,MAH,,low,pools,y,,,307
ZZ,388,Penitella conradi,bivalve,1,225,Haliotis rufescens,snail,1,28,,3,,,MAH,,low,pools,y,,,308
ZZ,388,Penitella conradi,bivalve,1,229,Haliotis cracherodi,snail,1,28,,3,,,MAH,,low,pools,y,,,309
ZZ,66,Cliona celata,sponge,1,229,Haliotis cracherodi,snail,1,28,,3,,,MAH,,low,pools,y,,,310
ZZ,508,Betaeus harfordi,shrimp,1,229,Haliotis cracherodi,snail,1,9,,3,3,,"MAH, 107",San Pedro,low,both,y,,,311
ZZ,230,Calliostoma annulatum,snail,1,658,Membranipora sp.,bryozoan,1,1,,3,,,MAH,,,,,,,312
ZZ,230,Calliostoma annulatum,snail,1,623,Celleporella sp.,bryozoan,1,1,,3,,,MAH,,,,,,,313
ZZ,230,Calliostoma annulatum,snail,1,109,Corynactis californica,anemone,1,1,,3,,,MAH,,,,,,,314
ZZ,230,Calliostoma annulatum,snail,1,85,Obelia dichotoma,hydroid,1,1,,3,,,MAH,,,,,,,315
ZZ,230,Calliostoma annulatum,snail,1,86,Obelia bidentata,hydroid,1,1,,3,,,MAH,,,,,,,316
ZZ,230,Calliostoma annulatum,snail,1,87,Obelia geniculata,hydroid,1,1,,3,,,MAH,,,,,,,317
ZZ,150,Pisaster ochraceus,sea star,1,232,Calliostoma ligatum,snail,1,1,,3,,,MAH,,low,pools,y,,,318
ZZ,348,Dirona albolineata,nudibranch,1,234,Margarites pupillus,snail,<7mm,1,,3,3,,"MAH, 108","Friday Harbor, WA",low,pools,y,,,319
ZZ,235,Norrisia norrisi,snail,1,587,Macrocystis pyrifera,brown algae,1,3,,3,,,MAH,,low,both,y,,,320
ZZ,235,Norrisia norrisi,snail,1,617,Egregia menziesii,brown algae,1,3,,3,,,MAH,,low,both,y,,,321
ZZ,235,Norrisia norrisi,snail,1,624,Laminaria sp.,algae,1,3,,3,,,MAH,,low,both,y,,,322
ZZ,150,Pisaster ochraceus,sea star,1,236,Tegula brunnea,snail,1,1,,3,,,MAH,,low,both,y,,,323
ZZ,549,Cancer antennarius,true crab,1,236,Tegula brunnea,snail,1,1,,3,,,MAH,,low,both,y,,,324
ZZ,719,Enhydra lutris,mammal,1,236,Tegula brunnea,snail,1,1,,3,,,MAH,,low,both,y,,,325
ZZ,150,Pisaster ochraceus,sea star,1,237,Tegula funebralis,snail,1,1,,3,,,MAH,,middle,both,y,,,326
ZZ,549,Cancer antennarius,true crab,1,237,Tegula funebralis,snail,1,1,,3,,,MAH,,middle,both,y,,,327
ZZ,719,Enhydra lutris,mammal,1,237,Tegula funebralis,snail,1,1,,3,,,MAH,,middle,both,y,,,328
ZZ,197,Lottia asmi,limpet,1,237,Tegula funebralis,snail,1,10,,3,,,MAH,,high,both,y,,,329
ZZ,208,Lottia pelta,limpet,1,237,Tegula funebralis,snail,1,10,,3,,,MAH,,high,both,y,,,330
ZZ,199,Lottia digitalis,limpet,1,237,Tegula funebralis,snail,1,10,,3,,,MAH,,high,both,y,,,331
ZZ,205,Lottia strigatella,limpet,4,237,Tegula funebralis,snail,1,10,,7,,,Jessica Bean,,high,both,y,,,332
ZZ,203,Lottia limatula,limpet,1,237,Tegula funebralis,snail,1,10,,3,,,MAH,,high,both,y,,,333
ZZ,258,Crepidula adunca,snail,1,237,Tegula funebralis,snail,1,10,,3,,,MAH,,high,both,y,,,334
ZZ,261,Crepidula perforans,snail,1,237,Tegula funebralis,snail,1,10,,3,,,MAH,,high,both,y,,,335
ZZ,280,Acanthina paucilirata,snail,1,247,Littorina planaxis,snail,1,1,,3,,,MAH,,high,exposed,y,,,336
ZZ,281,Acanthina punctulata,snail,1,247,Littorina planaxis,snail,1,1,,3,,,MAH,,high,exposed,y,,,337
ZZ,282,Acanthina spirata,snail,1,247,Littorina planaxis,snail,1,1,,3,,,MAH,,high,exposed,y,,,338
ZZ,281,Acanthina punctulata,snail,1,248,Littorina scutulata,snail,1,1,,3,,,MAH,,middle,pools,y,,,339
ZZ,282,Acanthina spirata,snail,1,248,Littorina scutulata,snail,1,1,,3,,,MAH,,middle,pools,y,,,340
ZZ,149,Leptasterias hexactis,sea star,1,248,Littorina scutulata,snail,1,1,,3,,,MAH,,middle,pools,y,,,341
ZZ,249,Vitrinella oldroydi,snail,1,401,Stenoplax heathiana,chiton,1,9,,3,,,MAH,,middle,exposed,y,,,342
ZZ,249,Vitrinella oldroydi,snail,1,403,Stenoplax conspicua,chiton,1,9,,3,,,MAH,,middle,exposed,y,,,343
ZZ,151,Pisaster giganteus,sea star,1,250,Thylacodes squamigerous,snail,1,1,,3,,,MAH,"Mussel Point, Monterey, CA",low,exposed,y,,,344
ZZ,272,Ceratostoma foliatum,snail,1,250,Thylacodes squamigerous,snail,1,1,,3,3,,MAH,Southern CA,low,exposed,y,,,345
ZZ,272,Ceratostoma foliatum,snail,1,464,Balanus glandula,barnacle,1,1,,3,2,,MAH,Washington,low,exposed,y,,,346
ZZ,272,Ceratostoma foliatum,snail,1,462,Semibalanus cariosus,barnacle,1,1,,3,2,,MAH,Washington,low,exposed,y,,,347
ZZ,272,Ceratostoma foliatum,snail,1,371,Pododesmus cepio,bivalve,1,1,,3,2,,MAH,Washington,low,exposed,y,,,348
ZZ,272,Ceratostoma foliatum,snail,1,390,Penitella penita,bivalve,1,1,,3,2,,MAH,Washington,low,exposed,y,,,349
