intials,consumerNum,consumerName,consumerCat,consumerStage,resourceNum,resourceName,resourceCat,resourceStage,interaction.type,confidence,justification,incl.code,ref_num,zone,pools_exposed,epibiota_consumed,notes,link.ID,date_added
ZZ_coded,745,Halichondria bowerbanki,sponge,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,745,Halichondria bowerbanki,sponge,1,755,Microorganisms,microorganism,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,745,Halichondria bowerbanki,sponge,1,756,Bacteria,microorganism,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,745,Halichondria bowerbanki,sponge,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,745,Halichondria bowerbanki,sponge,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,49,Hymeniacidon actites,sponge,1,771,Viruses,microorganism,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,49,Hymeniacidon actites,sponge,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,49,Hymeniacidon actites,sponge,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,49,Hymeniacidon actites,sponge,1,755,Microorganisms,microorganism,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,49,Hymeniacidon actites,sponge,1,756,Bacteria,microorganism,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,49,Hymeniacidon actites,sponge,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,49,Hymeniacidon actites,sponge,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,50,Hymeniacidon ungodon,sponge,1,771,Viruses,microorganism,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,50,Hymeniacidon ungodon,sponge,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,50,Hymeniacidon ungodon,sponge,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,50,Hymeniacidon ungodon,sponge,1,755,Microorganisms,microorganism,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,50,Hymeniacidon ungodon,sponge,1,756,Bacteria,microorganism,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,50,Hymeniacidon ungodon,sponge,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,50,Hymeniacidon ungodon,sponge,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,58,Halisarca sp.,sponge,1,771,Viruses,microorganism,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,58,Halisarca sp.,sponge,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,58,Halisarca sp.,sponge,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,58,Halisarca sp.,sponge,1,755,Microorganisms,microorganism,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,58,Halisarca sp.,sponge,1,756,Bacteria,microorganism,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,58,Halisarca sp.,sponge,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,58,Halisarca sp.,sponge,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,43,Hamacantha (Zygherpe) hyaloderma,sponge,1,771,Viruses,microorganism,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,43,Hamacantha (Zygherpe) hyaloderma,sponge,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,43,Hamacantha (Zygherpe) hyaloderma,sponge,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,43,Hamacantha (Zygherpe) hyaloderma,sponge,1,755,Microorganisms,microorganism,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,43,Hamacantha (Zygherpe) hyaloderma,sponge,1,756,Bacteria,microorganism,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,43,Hamacantha (Zygherpe) hyaloderma,sponge,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,43,Hamacantha (Zygherpe) hyaloderma,sponge,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,35,Hymedesmia (Stylopus) arndti,sponge,1,771,Viruses,microorganism,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,35,Hymedesmia (Stylopus) arndti,sponge,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,35,Hymedesmia (Stylopus) arndti,sponge,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,35,Hymedesmia (Stylopus) arndti,sponge,1,755,Microorganisms,microorganism,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,35,Hymedesmia (Stylopus) arndti,sponge,1,756,Bacteria,microorganism,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,35,Hymedesmia (Stylopus) arndti,sponge,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,35,Hymedesmia (Stylopus) arndti,sponge,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,36,Plocamionida lyoni,sponge,1,771,Viruses,microorganism,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,36,Plocamionida lyoni,sponge,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,36,Plocamionida lyoni,sponge,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,36,Plocamionida lyoni,sponge,1,755,Microorganisms,microorganism,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,36,Plocamionida lyoni,sponge,1,756,Bacteria,microorganism,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,36,Plocamionida lyoni,sponge,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,36,Plocamionida lyoni,sponge,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,75,Leucosolenia eleanor,sponge,1,771,Viruses,microorganism,6,1,4,4,,NA,NA,pools,yes, ,,17-Apr-2024
ZZ_coded,75,Leucosolenia eleanor,sponge,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,NA,pools,yes, ,,17-Apr-2024
ZZ_coded,75,Leucosolenia eleanor,sponge,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,NA,pools,yes, ,,17-Apr-2024
ZZ_coded,75,Leucosolenia eleanor,sponge,1,755,Microorganisms,microorganism,6,1,4,4,,NA,NA,pools,yes, ,,17-Apr-2024
ZZ_coded,75,Leucosolenia eleanor,sponge,1,756,Bacteria,microorganism,6,1,4,4,,NA,NA,pools,yes, ,,17-Apr-2024
ZZ_coded,75,Leucosolenia eleanor,sponge,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,NA,pools,yes, ,,17-Apr-2024
ZZ_coded,75,Leucosolenia eleanor,sponge,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,NA,pools,yes, ,,17-Apr-2024
ZZ_coded,22,Antho (Plocamia) lambei,sponge,1,771,Viruses,microorganism,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,22,Antho (Plocamia) lambei,sponge,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,22,Antho (Plocamia) lambei,sponge,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,22,Antho (Plocamia) lambei,sponge,1,755,Microorganisms,microorganism,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,22,Antho (Plocamia) lambei,sponge,1,756,Bacteria,microorganism,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,22,Antho (Plocamia) lambei,sponge,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,22,Antho (Plocamia) lambei,sponge,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,20,Antho illgi,sponge,1,771,Viruses,microorganism,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,20,Antho illgi,sponge,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,20,Antho illgi,sponge,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,20,Antho illgi,sponge,1,755,Microorganisms,microorganism,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,20,Antho illgi,sponge,1,756,Bacteria,microorganism,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,20,Antho illgi,sponge,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,20,Antho illgi,sponge,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,21,Antho karykina,sponge,1,771,Viruses,microorganism,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,21,Antho karykina,sponge,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,21,Antho karykina,sponge,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,21,Antho karykina,sponge,1,755,Microorganisms,microorganism,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,21,Antho karykina,sponge,1,756,Bacteria,microorganism,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,21,Antho karykina,sponge,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,21,Antho karykina,sponge,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,23,Antho lithophoenix,sponge,1,771,Viruses,microorganism,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,23,Antho lithophoenix,sponge,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,23,Antho lithophoenix,sponge,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,23,Antho lithophoenix,sponge,1,755,Microorganisms,microorganism,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,23,Antho lithophoenix,sponge,1,756,Bacteria,microorganism,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,23,Antho lithophoenix,sponge,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,23,Antho lithophoenix,sponge,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,65,Axocielita originalis,sponge,1,771,Viruses,microorganism,6,1,4,4,,NA,NA,pools,yes, ,,17-Apr-2024
ZZ_coded,65,Axocielita originalis,sponge,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,NA,pools,yes, ,,17-Apr-2024
ZZ_coded,65,Axocielita originalis,sponge,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,NA,pools,yes, ,,17-Apr-2024
ZZ_coded,65,Axocielita originalis,sponge,1,755,Microorganisms,microorganism,6,1,4,4,,NA,NA,pools,yes, ,,17-Apr-2024
ZZ_coded,65,Axocielita originalis,sponge,1,756,Bacteria,microorganism,6,1,4,4,,NA,NA,pools,yes, ,,17-Apr-2024
ZZ_coded,65,Axocielita originalis,sponge,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,NA,pools,yes, ,,17-Apr-2024
ZZ_coded,65,Axocielita originalis,sponge,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,NA,pools,yes, ,,17-Apr-2024
ZZ_coded,24,Clathria (Clathria) asodes,sponge,1,771,Viruses,microorganism,6,1,4,4,,NA,all,pools,yes, ,,17-Apr-2024
ZZ_coded,24,Clathria (Clathria) asodes,sponge,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,all,pools,yes, ,,17-Apr-2024
ZZ_coded,24,Clathria (Clathria) asodes,sponge,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,all,pools,yes, ,,17-Apr-2024
ZZ_coded,24,Clathria (Clathria) asodes,sponge,1,755,Microorganisms,microorganism,6,1,4,4,,NA,all,pools,yes, ,,17-Apr-2024
ZZ_coded,24,Clathria (Clathria) asodes,sponge,1,756,Bacteria,microorganism,6,1,4,4,,NA,all,pools,yes, ,,17-Apr-2024
ZZ_coded,24,Clathria (Clathria) asodes,sponge,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,all,pools,yes, ,,17-Apr-2024
ZZ_coded,24,Clathria (Clathria) asodes,sponge,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,all,pools,yes, ,,17-Apr-2024
ZZ_coded,31,Clathria (Wilsonella) pseudonapya,sponge,1,771,Viruses,microorganism,6,1,4,4,,NA,all,pools,yes, ,,17-Apr-2024
ZZ_coded,31,Clathria (Wilsonella) pseudonapya,sponge,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,all,pools,yes, ,,17-Apr-2024
ZZ_coded,31,Clathria (Wilsonella) pseudonapya,sponge,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,all,pools,yes, ,,17-Apr-2024
ZZ_coded,31,Clathria (Wilsonella) pseudonapya,sponge,1,755,Microorganisms,microorganism,6,1,4,4,,NA,all,pools,yes, ,,17-Apr-2024
ZZ_coded,31,Clathria (Wilsonella) pseudonapya,sponge,1,756,Bacteria,microorganism,6,1,4,4,,NA,all,pools,yes, ,,17-Apr-2024
ZZ_coded,31,Clathria (Wilsonella) pseudonapya,sponge,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,all,pools,yes, ,,17-Apr-2024
ZZ_coded,31,Clathria (Wilsonella) pseudonapya,sponge,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,all,pools,yes, ,,17-Apr-2024
ZZ_coded,25,Clathria brepha,sponge,1,771,Viruses,microorganism,6,1,4,4,,NA,all,pools,yes, ,,17-Apr-2024
ZZ_coded,25,Clathria brepha,sponge,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,all,pools,yes, ,,17-Apr-2024
ZZ_coded,25,Clathria brepha,sponge,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,all,pools,yes, ,,17-Apr-2024
ZZ_coded,25,Clathria brepha,sponge,1,755,Microorganisms,microorganism,6,1,4,4,,NA,all,pools,yes, ,,17-Apr-2024
ZZ_coded,25,Clathria brepha,sponge,1,756,Bacteria,microorganism,6,1,4,4,,NA,all,pools,yes, ,,17-Apr-2024
ZZ_coded,25,Clathria brepha,sponge,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,all,pools,yes, ,,17-Apr-2024
ZZ_coded,25,Clathria brepha,sponge,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,all,pools,yes, ,,17-Apr-2024
ZZ_coded,26,Clathria microjoanna,sponge,1,771,Viruses,microorganism,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,26,Clathria microjoanna,sponge,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,26,Clathria microjoanna,sponge,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,26,Clathria microjoanna,sponge,1,755,Microorganisms,microorganism,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,26,Clathria microjoanna,sponge,1,756,Bacteria,microorganism,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,26,Clathria microjoanna,sponge,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,26,Clathria microjoanna,sponge,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,30,Clathria originalis,sponge,1,771,Viruses,microorganism,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,30,Clathria originalis,sponge,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,30,Clathria originalis,sponge,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,30,Clathria originalis,sponge,1,755,Microorganisms,microorganism,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,30,Clathria originalis,sponge,1,756,Bacteria,microorganism,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,30,Clathria originalis,sponge,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,30,Clathria originalis,sponge,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,27,Clathria parthena,sponge,1,771,Viruses,microorganism,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,27,Clathria parthena,sponge,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,27,Clathria parthena,sponge,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,27,Clathria parthena,sponge,1,755,Microorganisms,microorganism,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,27,Clathria parthena,sponge,1,756,Bacteria,microorganism,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,27,Clathria parthena,sponge,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,27,Clathria parthena,sponge,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,28,Clathria pennata,sponge,1,771,Viruses,microorganism,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,28,Clathria pennata,sponge,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,28,Clathria pennata,sponge,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,28,Clathria pennata,sponge,1,755,Microorganisms,microorganism,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,28,Clathria pennata,sponge,1,756,Bacteria,microorganism,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,28,Clathria pennata,sponge,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,28,Clathria pennata,sponge,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,middle to low,pools,yes, ,,17-Apr-2024
ZZ_coded,29,Clathria spongigartina,sponge,1,771,Viruses,microorganism,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,29,Clathria spongigartina,sponge,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,29,Clathria spongigartina,sponge,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,29,Clathria spongigartina,sponge,1,755,Microorganisms,microorganism,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,29,Clathria spongigartina,sponge,1,756,Bacteria,microorganism,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,29,Clathria spongigartina,sponge,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,29,Clathria spongigartina,sponge,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,39,Plocamiancora igzo,sponge,1,771,Viruses,microorganism,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,39,Plocamiancora igzo,sponge,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,39,Plocamiancora igzo,sponge,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,39,Plocamiancora igzo,sponge,1,755,Microorganisms,microorganism,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,39,Plocamiancora igzo,sponge,1,756,Bacteria,microorganism,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,39,Plocamiancora igzo,sponge,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,39,Plocamiancora igzo,sponge,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,52,Niphates lunisimilis,sponge,1,771,Viruses,microorganism,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,52,Niphates lunisimilis,sponge,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,52,Niphates lunisimilis,sponge,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,52,Niphates lunisimilis,sponge,1,755,Microorganisms,microorganism,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,52,Niphates lunisimilis,sponge,1,756,Bacteria,microorganism,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,52,Niphates lunisimilis,sponge,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,52,Niphates lunisimilis,sponge,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,2354,Oscarella carmela,sponge,1,771,Viruses,microorganism,6,1,4,4,,NA,high,pools,yes, ,,17-Apr-2024
ZZ_coded,2354,Oscarella carmela,sponge,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,high,pools,yes, ,,17-Apr-2024
ZZ_coded,2354,Oscarella carmela,sponge,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,high,pools,yes, ,,17-Apr-2024
ZZ_coded,2354,Oscarella carmela,sponge,1,755,Microorganisms,microorganism,6,1,4,4,,NA,high,pools,yes, ,,17-Apr-2024
ZZ_coded,2354,Oscarella carmela,sponge,1,756,Bacteria,microorganism,6,1,4,4,,NA,high,pools,yes, ,,17-Apr-2024
ZZ_coded,2354,Oscarella carmela,sponge,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,high,pools,yes, ,,17-Apr-2024
ZZ_coded,2354,Oscarella carmela,sponge,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,high,pools,yes, ,,17-Apr-2024
ZZ_coded,53,Neopetrosia vanilla,sponge,1,771,Viruses,microorganism,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,53,Neopetrosia vanilla,sponge,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,53,Neopetrosia vanilla,sponge,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,53,Neopetrosia vanilla,sponge,1,755,Microorganisms,microorganism,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,53,Neopetrosia vanilla,sponge,1,756,Bacteria,microorganism,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,53,Neopetrosia vanilla,sponge,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,53,Neopetrosia vanilla,sponge,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,low,pools,yes, ,,17-Apr-2024
ZZ_coded,54,Xestospongia dubia,sponge,1,771,Viruses,microorganism,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,54,Xestospongia dubia,sponge,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,54,Xestospongia dubia,sponge,1,754,Zooplankton,zooplankton,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,54,Xestospongia dubia,sponge,1,755,Microorganisms,microorganism,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,54,Xestospongia dubia,sponge,1,756,Bacteria,microorganism,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,54,Xestospongia dubia,sponge,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,54,Xestospongia dubia,sponge,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,55,Xestospongia edapha,sponge,1,771,Viruses,microorganism,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
ZZ_coded,55,Xestospongia edapha,sponge,1,753,Phytoplankton,phytoplankton,6,1,4,4,,NA,very low,pools,yes, ,,17-Apr-2024
