INITIALS,consumerNum,consumerName,consumerCat,consumerStage,resourceNum,resourceName,resourceCat,resourceStage,interaction.type,confidence,justification,incl.code,ref_num,localities,zone,pools_exposed_interstitial,MorrisHaderlie,epibiota_consumed,notes,link.ID,date_added
ZZ,1709,Lineus ruber,nemertean,4,1879,Littorina saxatilis,snail,1,1,,6,,"Morris, Abbott, & Haderlie; Light & Smith",,high,both,,yes,,2773,28-Mar-24
ZZ,1709,Lineus ruber,nemertean,4,248,Littorina scutulata,snail,1,1,,6,,"Morris, Abbott, & Haderlie; Light & Smith",,high to middle,both,,yes,,2774,28-Mar-24
ZZ,1709,Lineus ruber,nemertean,4,1880,Littorina subrotundata,snail,1,1,,6,,"Morris, Abbott, & Haderlie; Light & Smith",,high to middle,both,,yes,,2775,28-Mar-24
ZZ,1894,Adalaria jannae,nudibranch,1,839,Jullienula hippocrepis,bryozoan,1,3,,3,,Light & Smith,,low,pools,,no,,2776,28-Mar-24
ZZ,168,Strongylocentrotus purpuratus,urchin,1,587,Macrocystis pyrifera,algae,1,3,,6,,"Morris, Abbott, & Haderlie",,low,pools,,no,,2777,28-Mar-24
ZZ,417,Cryptochiton stelleri,chiton,1,587,Macrocystis pyrifera,algae,1,3,,6,,"Morris, Abbott, & Haderlie; Light & Smith",,low,pools,,no,,2778,28-Mar-24
ZZ,1880,Littorina subrotundata,limpet,1,663,Mazzaella laminarioides,algae,1,3,,6,,Light & Smith,,all,both,,no,,2779,28-Mar-24
ZZ,1880,Littorina subrotundata,limpet,1,646,Mazzaella splendens,algae,1,3,,6,,Light & Smith,,all,both,,no,,2780,28-Mar-24
ZZ,418,Octopus bimaculoides,octopus,1,244,Megastraea undosa,snail,1,1,,3,,"Morris, Abbott, & Haderlie; Light & Smith",,low,pools,,no,,2781,28-Mar-24
ZZ,230,Calliostoma annulatum,topsnail,1,820,Membranipora membranacea,bryozoan,1,3,,3,,"Morris, Abbott, & Haderlie; Light & Smith",,low,both,,no,,2782,28-Mar-24
ZZ,230,Calliostoma annulatum,topsnail,1,819,Membranipora raymondi,bryozoan,1,3,,3,,"Morris, Abbott, & Haderlie; Light & Smith",,low,both,,no,,2783,28-Mar-24
ZZ,230,Calliostoma annulatum,topsnail,1,821,Membranipora serrilamella,bryozoan,1,3,,3,,"Morris, Abbott, & Haderlie; Light & Smith",,low,both,,no,,2784,28-Mar-24
ZZ,230,Calliostoma annulatum,topsnail,1,658,Membranipora sp.,bryozoan,1,3,,6,,"Morris, Abbott, & Haderlie; Light & Smith",,low,both,,no,,2785,28-Mar-24
ZZ,230,Calliostoma annulatum,topsnail,1,822,Membranipora tuberculata,bryozoan,1,3,,3,,"Morris, Abbott, & Haderlie; Light & Smith",,low,both,,no,,2786,28-Mar-24
ZZ,1894,Adalaria jannae,nudibranch,1,820,Membranipora membranacea,bryozoan,1,3,,3,,Light & Smith,,low,pools,,no,,2787,28-Mar-24
ZZ,1894,Adalaria jannae,nudibranch,1,819,Membranipora raymondi,bryozoan,1,3,,3,,Light & Smith,,low,pools,,no,,2788,28-Mar-24
ZZ,1894,Adalaria jannae,nudibranch,1,821,Membranipora serrilamella,bryozoan,1,3,,3,,Light & Smith,,low,pools,,no,,2789,28-Mar-24
ZZ,1894,Adalaria jannae,nudibranch,1,658,Membranipora sp.,bryozoan,1,3,,6,,Light & Smith,,low,pools,,no,,2790,28-Mar-24
ZZ,1894,Adalaria jannae,nudibranch,1,822,Membranipora tuberculata,bryozoan,1,3,,3,,Light & Smith,,low,pools,,no,,2791,28-Mar-24
ZZ,341,Onchidoris muricata,nudibranch,1,820,Membranipora membranacea,bryozoan,1,3,,3,,"Morris, Abbott, & Haderlie; Light & Smith",,low,pools,,no,,2792,28-Mar-24
ZZ,341,Onchidoris muricata,nudibranch,1,819,Membranipora raymondi,bryozoan,1,3,,3,,"Morris, Abbott, & Haderlie; Light & Smith",,low,pools,,no,,2793,28-Mar-24
ZZ,341,Onchidoris muricata,nudibranch,1,821,Membranipora serrilamella,bryozoan,1,3,,3,,"Morris, Abbott, & Haderlie; Light & Smith",,low,pools,,no,,2794,28-Mar-24
ZZ,341,Onchidoris muricata,nudibranch,1,658,Membranipora sp.,bryozoan,1,3,,6,,"Morris, Abbott, & Haderlie; Light & Smith",,low,pools,,no,,2795,28-Mar-24
ZZ,341,Onchidoris muricata,nudibranch,1,822,Membranipora tuberculata,bryozoan,1,3,,3,,"Morris, Abbott, & Haderlie; Light & Smith",,low,pools,,no,,2796,28-Mar-24
ZZ,1899,Palio zosterae,nudibranch,1,820,Membranipora membranacea,bryozoan,1,3,,3,,Light & Smith,,,pools,,no,,2797,28-Mar-24
ZZ,1892,Okenia plana,nudibranch,1,822,Membranipora tuberculata,bryozoan,1,3,,3,,Light & Smith,,low,pools,,no,,2798,28-Mar-24
ZZ,1955,Aeolidiella oliviae,nudibranch,1,107,Metridium senile,anemone,1,3,,3,,Light & Smith,,low,pools,,no,,2799,28-Mar-24
ZZ,341,Onchidoris muricata,nudibranch,1,865,Microporella californica,bryozoan,1,3,,6,,"Morris, Abbott, & Haderlie; Light & Smith",,low,pools,,no,,2800,28-Mar-24
ZZ,341,Onchidoris muricata,nudibranch,1,867,Microporella cribrosa,bryozoan,1,3,,6,,"Morris, Abbott, & Haderlie; Light & Smith",,low,pools,,no,,2801,28-Mar-24
ZZ,341,Onchidoris muricata,nudibranch,1,868,Microporella infundibulipora,bryozoan,1,3,,6,,"Morris, Abbott, & Haderlie; Light & Smith",,low,pools,,no,,2802,28-Mar-24
ZZ,341,Onchidoris muricata,nudibranch,1,870,Microporella umboniformis,bryozoan,1,3,,6,,"Morris, Abbott, & Haderlie; Light & Smith",,low,pools,,no,,2803,28-Mar-24
ZZ,286,Lirabuccinum dirum,whelk,1,215,Lottia scutum,limpet,1,1,,3,,"Morris, Abbott, & Haderlie; Light & Smith",,middle,both,,no,,2804,28-Mar-24
ZZ,566,Pachygrapsus crassipes,true crab,1,216,Lottia scutum,limpet,1,1,,3,,"Morris, Abbott, & Haderlie; Light & Smith",,high to middle,both,,yes,,2805,28-Mar-24
ZZ,230,Calliostoma annulatum,topsnail,1,86,Obelia bidentata,hydroid,5,3,,6,,"Morris, Abbott, & Haderlie; Light & Smith",,low,both,,no,,2806,28-Mar-24
ZZ,230,Calliostoma annulatum,topsnail,1,85,Obelia dichotoma,hydroid,5,3,,6,,"Morris, Abbott, & Haderlie; Light & Smith",,low,both,,no,,2807,28-Mar-24
ZZ,230,Calliostoma annulatum,topsnail,1,87,Obelia geniculata,hydroid,5,3,,6,,"Morris, Abbott, & Haderlie; Light & Smith",,low,both,,no,,2808,28-Mar-24
ZZ,347,Doto amyra,nudibranch,1,86,Obelia bidentata,hydroid,5,3,,6,,"Morris, Abbott, & Haderlie; Light & Smith",,low,pools,,no,,2809,28-Mar-24
ZZ,347,Doto amyra,nudibranch,1,85,Obelia dichotoma,hydroid,5,3,,6,,"Morris, Abbott, & Haderlie; Light & Smith",,low,pools,,no,,2810,28-Mar-24
ZZ,347,Doto amyra,nudibranch,1,87,Obelia geniculata,hydroid,5,3,,6,,"Morris, Abbott, & Haderlie; Light & Smith",,low,pools,,no,,2811,28-Mar-24
ZZ,633,Doto columbiana,nudibranch,1,86,Obelia bidentata,hydroid,5,3,,6,,Light & Smith,,low,pools,,no,,2812,28-Mar-24
ZZ,633,Doto columbiana,nudibranch,1,85,Obelia dichotoma,hydroid,5,3,,6,,Light & Smith,,low,pools,,no,,2813,28-Mar-24
ZZ,633,Doto columbiana,nudibranch,1,87,Obelia geniculata,hydroid,5,3,,6,,Light & Smith,,low,pools,,no,,2814,28-Mar-24
ZZ,1924,Dendronotus subramosus,nudibranch,1,86,Obelia bidentata,hydroid,5,3,,6,,Light & Smith,,low,pools,,no,,2815,28-Mar-24
ZZ,1924,Dendronotus subramosus,nudibranch,1,85,Obelia dichotoma,hydroid,5,3,,6,,Light & Smith,,low,pools,,no,,2816,28-Mar-24
ZZ,1924,Dendronotus subramosus,nudibranch,1,87,Obelia geniculata,hydroid,5,3,,6,,Light & Smith,,low,pools,,no,,2817,28-Mar-24
ZZ,1937,Eubranchus rustyus,nudibranch,1,86,Obelia bidentata,hydroid,5,3,,6,,Light & Smith,,low,pools,,no,,2818,28-Mar-24
ZZ,1937,Eubranchus rustyus,nudibranch,1,85,Obelia dichotoma,hydroid,5,3,,6,,Light & Smith,,low,pools,,no,,2819,28-Mar-24
ZZ,1937,Eubranchus rustyus,nudibranch,1,87,Obelia geniculata,hydroid,5,3,,6,,Light & Smith,,low,pools,,no,,2820,28-Mar-24
ZZ,1939,Catriona columbiana,nudibranch,1,86,Obelia bidentata,hydroid,5,3,,6,,Light & Smith,,low,pools,,no,,2821,28-Mar-24
ZZ,1939,Catriona columbiana,nudibranch,1,85,Obelia dichotoma,hydroid,5,3,,6,,Light & Smith,,low,pools,,no,,2822,28-Mar-24
ZZ,1939,Catriona columbiana,nudibranch,1,87,Obelia geniculata,hydroid,5,3,,6,,Light & Smith,,low,pools,,no,,2823,28-Mar-24
ZZ,1949,Tenellia adspersa,nudibranch,1,86,Obelia bidentata,hydroid,5,3,,6,,Light & Smith,,low,pools,,no,,2824,28-Mar-24
ZZ,1949,Tenellia adspersa,nudibranch,1,85,Obelia dichotoma,hydroid,5,3,,6,,Light & Smith,,low,pools,,no,,2825,28-Mar-24
ZZ,1949,Tenellia adspersa,nudibranch,1,87,Obelia geniculata,hydroid,5,3,,6,,Light & Smith,,low,pools,,no,,2826,28-Mar-24
ZZ,560,Hermissenda crassicornis,nudibranch,1,86,Obelia bidentata,hydroid,5,3,,6,,Light & Smith,,low,pools,,no,,2827,28-Mar-24
ZZ,560,Hermissenda crassicornis,nudibranch,1,85,Obelia dichotoma,hydroid,5,3,,6,,Light & Smith,,low,pools,,no,,2828,28-Mar-24
ZZ,560,Hermissenda crassicornis,nudibranch,1,87,Obelia geniculata,hydroid,5,3,,6,,Light & Smith,,low,pools,,no,,2829,28-Mar-24
ZZ,1923,Dendronotus frondosus,nudibranch,1,86,Obelia bidentata,hydroid,5,3,,6,,Light & Smith,,low,pools,,no,,2830,28-Mar-24
ZZ,1923,Dendronotus frondosus,nudibranch,1,85,Obelia dichotoma,hydroid,5,3,,6,,Light & Smith,,low,pools,,no,,2831,28-Mar-24
ZZ,1923,Dendronotus frondosus,nudibranch,1,87,Obelia geniculata,hydroid,5,3,,6,,Light & Smith,,low,pools,,no,,2832,28-Mar-24
ZZ,1936,Eubranchus rupium,nudibranch,1,86,Obelia bidentata,hydroid,5,3,,6,,Light & Smith,,low,pools,,no,,2833,28-Mar-24
ZZ,1936,Eubranchus rupium,nudibranch,1,85,Obelia dichotoma,hydroid,5,3,,6,,Light & Smith,,low,pools,,no,,2834,28-Mar-24
ZZ,1936,Eubranchus rupium,nudibranch,1,87,Obelia geniculata,hydroid,5,3,,6,,Light & Smith,,low,pools,,no,,2835,28-Mar-24
ZZ,761,Ligia pallasii,isopod,1,761,Ligia pallasii,isopod,1,1,,3,,Walla Walla; Light & Smith,,high,exposed,,yes,,2836,28-Mar-24
ZZ,1744,Dicyemennea sp.,rhombozoan,6,421,Octopus micropyrsus,octopus,1,6,,6,,Light & Smith,,,pools,,no,,2837,28-Mar-24
ZZ,1744,Dicyemennea sp.,rhombozoan,6,1750,Octopus bimaculatus,octopus,1,6,,6,,Light & Smith,,,pools,,no,,2838,28-Mar-24
ZZ,1744,Dicyemennea sp.,rhombozoan,6,418,Octopus bimaculoides,octopus,1,6,,6,,Light & Smith,,all,pools,,no,,2839,28-Mar-24
ZZ,1744,Dicyemennea sp.,rhombozoan,6,421,Octopus micropyrsus,octopus,1,6,,6,,Light & Smith,,low,pools,,no,,2840,28-Mar-24
ZZ,1744,Dicyemennea sp.,rhombozoan,6,419,Octopus rubescens,octopus,1,6,,6,,Light & Smith,,low,pools,,no,,2841,28-Mar-24
ZZ,1740,Dicyema acheroni,rhombozoan,6,421,Octopus micropyrsus,octopus,1,6,,6,,Light & Smith,,low,pools,,no,,2842,28-Mar-24
ZZ,1740,Dicyema acheroni,rhombozoan,6,1750,Octopus bimaculatus,octopus,1,6,,6,,Light & Smith,,low,pools,,no,,2843,28-Mar-24
ZZ,1740,Dicyema acheroni,rhombozoan,6,418,Octopus bimaculoides,octopus,1,6,,6,,Light & Smith,,all,pools,,no,,2844,28-Mar-24
ZZ,1740,Dicyema acheroni,rhombozoan,6,421,Octopus micropyrsus,octopus,1,6,,6,,Light & Smith,,low,pools,,no,,2845,28-Mar-24
ZZ,1740,Dicyema acheroni,rhombozoan,6,419,Octopus rubescens,octopus,1,6,,6,,Light & Smith,,low,pools,,no,,2846,28-Mar-24
ZZ,1741,Dicyema acciaccatum,rhombozoan,6,421,Octopus micropyrsus,octopus,1,6,,6,,Light & Smith,,low,pools,,no,,2847,28-Mar-24
ZZ,1741,Dicyema acciaccatum,rhombozoan,6,1750,Octopus bimaculatus,octopus,1,6,,6,,Light & Smith,,low,pools,,no,,2848,28-Mar-24
ZZ,1741,Dicyema acciaccatum,rhombozoan,6,418,Octopus bimaculoides,octopus,1,6,,6,,Light & Smith,,all,pools,,no,,2849,28-Mar-24
ZZ,1741,Dicyema acciaccatum,rhombozoan,6,421,Octopus micropyrsus,octopus,1,6,,6,,Light & Smith,,low,pools,,no,,2850,28-Mar-24
ZZ,1741,Dicyema acciaccatum,rhombozoan,6,419,Octopus rubescens,octopus,1,6,,6,,Light & Smith,,low,pools,,no,,2851,28-Mar-24
ZZ,1742,Dicyemennea abasi,rhombozoan,6,421,Octopus micropyrsus,octopus,1,6,,6,,Light & Smith,,low,pools,,no,,2852,28-Mar-24
ZZ,1742,Dicyemennea abasi,rhombozoan,6,1750,Octopus bimaculatus,octopus,1,6,,6,,Light & Smith,,low,pools,,no,,2853,28-Mar-24
ZZ,1742,Dicyemennea abasi,rhombozoan,6,418,Octopus bimaculoides,octopus,1,6,,6,,Light & Smith,,all,pools,,no,,2854,28-Mar-24
ZZ,1742,Dicyemennea abasi,rhombozoan,6,421,Octopus micropyrsus,octopus,1,6,,6,,Light & Smith,,low,pools,,no,,2855,28-Mar-24
ZZ,1742,Dicyemennea abasi,rhombozoan,6,419,Octopus rubescens,octopus,1,6,,6,,Light & Smith,,low,pools,,no,,2856,28-Mar-24
ZZ,1743,Dicyemennea abbreviata,rhombozoan,6,421,Octopus micropyrsus,octopus,1,6,,6,,Light & Smith,,low,pools,,no,,2857,28-Mar-24
ZZ,1743,Dicyemennea abbreviata,rhombozoan,6,1750,Octopus bimaculatus,octopus,1,6,,6,,Light & Smith,,low,pools,,no,,2858,28-Mar-24
ZZ,1743,Dicyemennea abbreviata,rhombozoan,6,418,Octopus bimaculoides,octopus,1,6,,6,,Light & Smith,,all,pools,,no,,2859,28-Mar-24
ZZ,1743,Dicyemennea abbreviata,rhombozoan,6,421,Octopus micropyrsus,octopus,1,6,,6,,Light & Smith,,low,pools,,no,,2860,28-Mar-24
ZZ,1743,Dicyemennea abbreviata,rhombozoan,6,419,Octopus rubescens,octopus,1,6,,6,,Light & Smith,,low,pools,,no,,2861,28-Mar-24
ZZ,545,Loxorhynchus grandis,true crab,1,421,Octopus micropyrsus,octopus,1,1,,6,,"Morris, Abbott, & Haderlie",,low,pools,,yes,,2862,28-Mar-24
ZZ,545,Loxorhynchus grandis,true crab,1,1750,Octopus bimaculatus,octopus,1,1,,6,,"Morris, Abbott, & Haderlie",,low,pools,,yes,,2863,28-Mar-24
ZZ,545,Loxorhynchus grandis,true crab,1,418,Octopus bimaculoides,octopus,1,1,,6,,"Morris, Abbott, & Haderlie",,low,pools,,yes,,2864,28-Mar-24
ZZ,545,Loxorhynchus grandis,true crab,1,421,Octopus micropyrsus,octopus,1,1,,6,,"Morris, Abbott, & Haderlie",,low,pools,,yes,,2865,28-Mar-24
ZZ,545,Loxorhynchus grandis,true crab,1,419,Octopus rubescens,octopus,1,1,,6,,"Morris, Abbott, & Haderlie",,low,pools,,yes,,2866,28-Mar-24
ZZ,1495,Cafius luteipennis,insect,1,1494,Cafius canescens,insect,1,1,,6,,Light & Smith,,high,exposed,,yes,,2867,28-Mar-24
ZZ,1496,Cafius luteipennis,insect,3,1494,Cafius canescens,insect,1,1,,6,,Light & Smith,,high,exposed,,yes,,2868,28-Mar-24
ZZ,1495,Cafius luteipennis,insect,1,1500,Cafius nauticus,insect,1,1,,6,,Light & Smith,,high,exposed,,yes,,2869,28-Mar-24
ZZ,1496,Cafius luteipennis,insect,3,1500,Cafius nauticus,insect,1,1,,6,,Light & Smith,,high,exposed,,yes,,2870,28-Mar-24
ZZ,1495,Cafius luteipennis,insect,1,1497,Cafius opacus,insect,1,1,,6,,Light & Smith,,high,exposed,,yes,,2871,28-Mar-24
ZZ,1496,Cafius luteipennis,insect,3,1497,Cafius opacus,insect,1,1,,6,,Light & Smith,,high,exposed,,yes,,2872,28-Mar-24
ZZ,1495,Cafius luteipennis,insect,1,1498,Cafius sulcicollis,insect,1,1,,6,,Light & Smith,,high,exposed,,yes,,2873,28-Mar-24
ZZ,1496,Cafius luteipennis,insect,3,1498,Cafius sulcicollis,insect,1,1,,6,,Light & Smith,,high,exposed,,yes,,2874,28-Mar-24
ZZ,1495,Cafius luteipennis,insect,1,1499,Cafius sulcicollis,insect,3,1,,6,,Light & Smith,,high,exposed,,yes,,2875,28-Mar-24
ZZ,1496,Cafius luteipennis,insect,3,1499,Cafius sulcicollis,insect,3,1,,6,,Light & Smith,,high,exposed,,yes,,2876,28-Mar-24
ZZ,1495,Cafius luteipennis,insect,1,1496,Cafius luteipennis,insect,3,1,,3,,263,,high,exposed,,yes,,2877,28-Mar-24
ZZ,1496,Cafius luteipennis,insect,3,1496,Cafius luteipennis,insect,3,1,,3,,263,,high,exposed,,yes,,2878,28-Mar-24
ZZ,418,Octopus bimaculoides,octopus,1,1011,Pagurus armatus,hermit crab,1,1,,6,,"Morris, Abbott, & Haderlie; Light & Smith",,middle to low,pools,,yes,,2879,28-Mar-24
ZZ,418,Octopus bimaculoides,octopus,1,1012,Pagurus beringanus,hermit crab,1,1,,6,,"Morris, Abbott, & Haderlie; Light & Smith",,middle to low,pools,,yes,,2880,28-Mar-24
ZZ,418,Octopus bimaculoides,octopus,1,1013,Pagurus caurinus,hermit crab,1,1,,6,,"Morris, Abbott, & Haderlie; Light & Smith",,middle to low,pools,,yes,,2881,28-Mar-24
ZZ,418,Octopus bimaculoides,octopus,1,527,Pagurus granosimanus,hermit crab,1,1,,6,,"Morris, Abbott, & Haderlie; Light & Smith",,middle to low,pools,,yes,,2882,28-Mar-24
ZZ,418,Octopus bimaculoides,octopus,1,526,Pagurus hemphilli,hermit crab,1,1,,6,,"Morris, Abbott, & Haderlie; Light & Smith",,middle to low,pools,,yes,,2883,28-Mar-24
ZZ,418,Octopus bimaculoides,octopus,1,525,Pagurus hirsutiusculus,hermit crab,1,1,,6,,"Morris, Abbott, & Haderlie; Light & Smith",,middle to low,pools,,yes,,2884,28-Mar-24
ZZ,418,Octopus bimaculoides,octopus,1,524,Pagurus samuelis,hermit crab,1,1,,6,,"Morris, Abbott, & Haderlie; Light & Smith",,middle to low,pools,,yes,,2885,28-Mar-24
ZZ,549,Cancer antennaria,true crab,1,1011,Pagurus armatus,hermit crab,1,1,,6,,"Morris, Abbott, & Haderlie; Light & Smith",,low,pools,,yes,,2886,28-Mar-24
ZZ,549,Cancer antennaria,true crab,1,1012,Pagurus beringanus,hermit crab,1,1,,6,,"Morris, Abbott, & Haderlie; Light & Smith",,low,pools,,yes,,2887,28-Mar-24
ZZ,549,Cancer antennaria,true crab,1,1013,Pagurus caurinus,hermit crab,1,1,,6,,"Morris, Abbott, & Haderlie; Light & Smith",,low,pools,,yes,,2888,28-Mar-24
ZZ,549,Cancer antennaria,true crab,1,527,Pagurus granosimanus,hermit crab,1,1,,6,,"Morris, Abbott, & Haderlie; Light & Smith",,low,pools,,yes,,2889,28-Mar-24
ZZ,549,Cancer antennaria,true crab,1,526,Pagurus hemphilli,hermit crab,1,1,,6,,"Morris, Abbott, & Haderlie; Light & Smith",,low,pools,,yes,,2890,28-Mar-24
ZZ,549,Cancer antennaria,true crab,1,525,Pagurus hirsutiusculus,hermit crab,1,1,,6,,"Morris, Abbott, & Haderlie; Light & Smith",,low,pools,,yes,,2891,28-Mar-24
ZZ,549,Cancer antennaria,true crab,1,524,Pagurus samuelis,hermit crab,1,1,,6,,"Morris, Abbott, & Haderlie; Light & Smith",,low,pools,,yes,,2892,28-Mar-24
ZZ,1117,Namakosiramia californiensis,copepod,1,159,Apostichopus californicus,cucumber,1,7,,3,,Light & Smith,,low,pools,,no,,2893,28-Mar-24
ZZ,151,Pisaster giganteus,asteroid,1,436,Phragmatopoma californica,polychaete,1,1,,3,,"Morris, Abbott, & Haderlie",,very low,both,,yes,,2894,28-Mar-24
ZZ,1253,Idotea resecata,isopod,1,608,Phyllospadix scouleri,angiosperm,1,3,,6,,Light & Smith,,all,both,,no,eats seeds,2895,28-Mar-24
ZZ,214,Tectura paleacea,true limpet,1,608,Phyllospadix scouleri,angiosperm,1,27,,6,,"Morris, Abbott, & Haderlie; Light & Smith",,low,both,,no,,2896,28-Mar-24
ZZ,491,Idotea montereyensis,isopod,1,608,Phyllospadix scouleri,angiosperm,1,3,,6,,"Morris, Abbott, & Haderlie; Light & Smith",,middle to low,both,,no,,2897,28-Mar-24
ZZ,556,Cycloxanthops novemdentatus,true crab,1,608,Phyllospadix scouleri,angiosperm,1,3,,6,,"Morris, Abbott, & Haderlie",,low,both,,no,,2898,28-Mar-24
ZZ,1253,Idotea resecata,isopod,1,607,Phyllospadix torreyi,angiosperm,1,3,,6,,Light & Smith,,all,both,,no,eats seeds,2899,28-Mar-24
ZZ,214,Tectura paleacea,true limpet,1,607,Phyllospadix torreyi,angiosperm,1,27,,6,,"Morris, Abbott, & Haderlie; Light & Smith",,low,both,,no,,2900,28-Mar-24
ZZ,491,Idotea montereyensis,isopod,1,607,Phyllospadix torreyi,angiosperm,1,3,,6,,"Morris, Abbott, & Haderlie; Light & Smith",,middle to low,both,,no,,2901,28-Mar-24
ZZ,556,Cycloxanthops novemdentatus,true crab,1,607,Phyllospadix torreyi,angiosperm,1,3,,6,,"Morris, Abbott, & Haderlie",,low,both,,no,,2902,28-Mar-24
ZZ,1939,Catriona columbiana,nudibranch,1,637,Ectopleura crocea,hydroid,5,3,,3,,Light & Smith,,low,pools,,no,,2903,28-Mar-24
ZZ,1941,Cuthona albocrusta,nudibranch,1,638,Ectopleura crocea,hydroid,5,3,,3,,Light & Smith,,low,pools,,no,,2904,28-Mar-24
ZZ,1949,Tenellia adspersa,nudibranch,1,639,Ectopleura crocea,hydroid,5,3,,3,,Light & Smith,,low,pools,,no,,2905,28-Mar-24
ZZ,1931,Flabellina cooperi,nudibranch,1,640,Ectopleura crocea,hydroid,5,3,,3,,Light & Smith,,low,pools,,no,,2906,28-Mar-24
ZZ,1924,Dendronotus subramosus,nudibranch,1,82,Ectopleura marina,hydroid,5,3,,3,,Light & Smith,,low,pools,,no,,2907,28-Mar-24
ZZ,1937,Eubranchus rustyus,nudibranch,1,952,Plumularia lagenifera,hydroid,5,3,,3,,Light & Smith,,all,pools,,no,,2908,28-Mar-24
ZZ,634,Doto kya,nudibranch,1,951,Plumularia goodei,hydroid,5,3,,6,,Light & Smith,,all,pools,,no,,2909,28-Mar-24
ZZ,634,Doto kya,nudibranch,1,952,Plumularia lagenifera,hydroid,5,3,,6,,Light & Smith,,all,pools,,no,,2910,28-Mar-24
ZZ,634,Doto kya,nudibranch,1,953,Plumularia setacea,hydroid,5,3,,6,,Light & Smith,,all,pools,,no,,2911,28-Mar-24
ZZ,1936,Eubranchus rupium,nudibranch,1,951,Plumularia goodei,hydroid,5,3,,6,,Light & Smith,,all,pools,,no,,2912,28-Mar-24
ZZ,1936,Eubranchus rupium,nudibranch,1,952,Plumularia lagenifera,hydroid,5,3,,6,,Light & Smith,,all,pools,,no,,2913,28-Mar-24
ZZ,1936,Eubranchus rupium,nudibranch,1,953,Plumularia setacea,hydroid,5,3,,6,,Light & Smith,,all,pools,,no,,2914,28-Mar-24
ZZ,1865,Odostomia tenuisculpta,snail,1,225,Haliotis rufescens,snai,1,7,,3,,Light & Smith,,low,both,,no,,2915,28-Mar-24
ZZ,1894,Adalaria jannae,nudibranch,1,840,Reginella furcata,bryozoan,1,3,,6,,Light & Smith,,low,pools,,no,,2916,28-Mar-24
ZZ,1894,Adalaria jannae,nudibranch,1,841,Reginella nitida,bryozoan,1,3,,6,,Light & Smith,,low,pools,,no,,2917,28-Mar-24
ZZ,1923,Dendronotus frondosus,nudibranch,1,921,Coryne eximia,hydroid,5,3,,3,,Light & Smith,,all,pools,,no,,2918,29-Mar-24
ZZ,1939,Catriona columbiana,nudibranch,1,921,Coryne eximia,hydroid,5,3,,3,,Light & Smith,,all,pools,,no,,2919,29-Mar-24
ZZ,1130,Holobomolochus venustus,copepod,1,2097,Scorpaenichthys marmoratus,fish,1,7,,3,,Light & Smith,,low,pools,,no,,2920,29-Mar-24
ZZ,1542,Trachelobdella oregonensis,leech,1,2097,Scorpaenichthys marmoratus,fish,1,7,,3,,Light & Smith,,low,pools,,no,,2921,29-Mar-24
ZZ,349,Dirona picta,nudibranch,1,768,Scrupocellaria californica,bryozoan,1,3,,3,,"Morris, Abbott, & Haderlie; Light & Smith",,low,pools,,no,,2922,29-Mar-24
ZZ,270,Trivia californiana,snail,1,768,Scrupocellaria californica,bryozoan,1,3,,6,,Light & Smith,,low,pools,,no,,2923,29-Mar-24
ZZ,342,Triopha catalinae,nudibranch,1,768,Scrupocellaria californica,bryozoan,1,3,,6,,"Morris, Abbott, & Haderlie; light & Smith",,low,pools,,no,,2924,29-Mar-24
ZZ,151,Pisaster giganteus,asteroid,1,368,Mytilisepta bifurcata,bivalve,1,3,,3,,"Morris, Abbott, & Haderlie",,very low,both,,yes,,2925,29-Mar-24
ZZ,560,Hermissenda crassicornis,nudibranch,1,88,Amphisbetia furcata,hydroid,5,3,,3,,Light & Smith,,low,pools,,no,,2926,29-Mar-24
ZZ,347,Doto amyra,nudibranch,1,88,Amphisbetia furcata,hydroid,5,3,,3,,"Morris, Abbott, & Haderlie; Light & Smith",,low,pools,,no,,2927,29-Mar-24
ZZ,1923,Dendronotus frondosus,nudibranch,1,88,Amphisbetia furcata,hydroid,5,3,,6,,Light & Smith,,low,pools,,no,,2928,29-Mar-24
ZZ,1923,Dendronotus frondosus,nudibranch,1,959,Sertularia argentea,hydroid,5,3,,6,,Light & Smith,,low,pools,,no,,2929,29-Mar-24
ZZ,1923,Dendronotus frondosus,nudibranch,1,962,Symplectoscyphus turgidus,hydroid,5,3,,6,,Light & Smith,,low,pools,,no,,2930,29-Mar-24
ZZ,317,Felimare californiensis,nudibranch,1,2304,Stelletta estrella,sponge,1,3,,3,,"Morris, Abbott, & Haderlie",,low,pools,,no,,2931,29-Mar-24
ZZ,1906,Hypselodoris californiensis,nudibranch,1,2304,Stelletta estrella,sponge,1,3,,3,,Light & Smith,,low,pools,,no,,2932,29-Mar-24
ZZ,358,Aeolidia loui,nudibranch,1,105,Urticina coriacea,anemone,1,3,,3,,"Kienberger et al, 2016; Morris, Abbott, & Haderlie",,middle to low,,,no,,2933,29-Mar-24
ZZ,584,Foettingeria actiniarium,ciliate,1,104,Urticina crassicornis,anemone,1,5,,3,3,43,,middle to low,pools,,no,,2934,29-Mar-24
ZZ,358,Aeolidia loui,nudibranch,1,104,Urticina crassicornis,anemone,1,3,,3,,"Kienberger et al, 2016; Morris, Abbott, & Haderlie",,middle to low,pools,,no,,2935,29-Mar-24
